region,technology,spore,capacity_twh
Serbia,hydro_reservoir,1,0.7841607808171746
Serbia,hydro_reservoir,2,0.7841607808171746
Serbia,hydro_reservoir,3,0.7841607808171746
Serbia,hydro_reservoir,4,0.7841607808171746
Serbia,hydro_reservoir,5,0.7841607808171746
Serbia,hydro_reservoir,6,0.7841607808171746
Serbia,hydro_reservoir,7,0.7841607808171746
Serbia,hydro_reservoir,8,0.7841607808171746
Serbia,hydro_reservoir,9,0.7841607808171746
Serbia,hydro_reservoir,10,0.7841607808171746
Serbia,hydro_reservoir,11,0.7841607808171746
Serbia,hydro_reservoir,12,0.7841607808171746
Serbia,hydro_reservoir,13,0.7841607808171746
Serbia,hydro_reservoir,14,0.7841607808171746
Serbia,hydro_reservoir,15,0.7841607808171746
Serbia,hydro_reservoir,16,0.7841607808171746
Serbia,hydro_reservoir,17,0.7841607808171746
Serbia,hydro_reservoir,18,0.7841607808171746
Serbia,hydro_reservoir,19,0.7841607808171746
Serbia,hydro_reservoir,20,0.7841607808171746
Serbia,hydro_reservoir,21,0.7841607808171746
Serbia,hydro_reservoir,22,0.7841607808171746
Serbia,hydro_reservoir,23,0.7841607808171746
Serbia,hydro_reservoir,24,0.7841607808171746
Serbia,hydro_reservoir,25,0.7841607808171746
Serbia,hydro_reservoir,26,0.7841607808171746
Serbia,hydro_reservoir,27,0.7841607808171746
Serbia,hydro_reservoir,28,0.7841607808171746
Serbia,hydro_reservoir,29,0.7841607808171746
Serbia,hydro_reservoir,30,0.7841607808171746
Serbia,hydro_reservoir,31,0.7841607808171746
Serbia,hydro_reservoir,32,0.7841607808171746
Serbia,hydro_reservoir,33,0.7841607808171746
Serbia,hydro_reservoir,34,0.7841607808171746
Serbia,hydro_reservoir,35,0.7841607808171746
Serbia,hydro_reservoir,36,0.7841607808171746
Serbia,hydro_reservoir,37,0.7841607808171746
Serbia,hydro_reservoir,38,0.7841607808171746
Serbia,hydro_reservoir,39,0.7841607808171746
Serbia,hydro_reservoir,40,0.7841607808171746
Serbia,hydro_reservoir,41,0.7841607808171746
Serbia,hydro_reservoir,42,0.7841607808171746
Serbia,hydro_reservoir,43,0.7841607808171746
Serbia,hydro_reservoir,44,0.7841607808171746
Serbia,hydro_reservoir,45,0.7841607808171746
Serbia,hydro_reservoir,46,0.7841607808171746
Serbia,hydro_reservoir,47,0.7841607808171746
Serbia,hydro_reservoir,48,0.7841607808171746
Serbia,hydro_reservoir,49,0.7841607808171746
Serbia,hydro_reservoir,50,0.7841607808171746
Serbia,hydro_reservoir,51,0.7841607808171746
Serbia,hydro_reservoir,52,0.7841607808171746
Serbia,hydro_reservoir,53,0.7841607808171746
Serbia,hydro_reservoir,54,0.7841607808171746
Serbia,hydro_reservoir,55,0.7841607808171746
Serbia,hydro_reservoir,56,0.7841607808171746
Serbia,hydro_reservoir,57,0.7841607808171746
Serbia,hydro_reservoir,58,0.7841607808171746
Serbia,hydro_reservoir,59,0.7841607808171746
Serbia,hydro_reservoir,60,0.7841607808171746
Serbia,hydro_reservoir,61,0.7841607808171746
Serbia,hydro_reservoir,62,0.7841607808171746
Serbia,hydro_reservoir,63,0.7841607808171746
Serbia,hydro_reservoir,64,0.7841607808171746
Serbia,hydro_reservoir,65,0.7841607808171746
Serbia,hydro_reservoir,66,0.7841607808171746
Serbia,hydro_reservoir,67,0.7841607808171746
Serbia,hydro_reservoir,68,0.7841607808171746
Serbia,hydro_reservoir,69,0.7841607808171746
Serbia,hydro_reservoir,70,0.7841607808171746
Serbia,hydro_reservoir,71,0.7841607808171746
Serbia,hydro_reservoir,72,0.7841607808171746
Serbia,hydro_reservoir,73,0.7841607808171746
Serbia,hydro_reservoir,74,0.7841607808171746
Serbia,hydro_reservoir,75,0.7841607808171746
Serbia,hydro_reservoir,76,0.7841607808171746
Serbia,hydro_reservoir,77,0.7841607808171746
Serbia,hydro_reservoir,78,0.7841607808171746
Serbia,hydro_reservoir,79,0.7841607808171746
Serbia,hydro_reservoir,80,0.7841607808171746
Serbia,hydro_reservoir,81,0.7841607808171746
Serbia,hydro_reservoir,82,0.7841607808171746
Serbia,hydro_reservoir,83,0.7841607808171746
Serbia,hydro_reservoir,84,0.7841607808171746
Serbia,hydro_reservoir,85,0.7841607808171746
Serbia,hydro_reservoir,86,0.7841607808171746
Serbia,hydro_reservoir,87,0.7841607808171746
Serbia,hydro_reservoir,88,0.7841607808171746
Serbia,hydro_reservoir,89,0.7841607808171746
Serbia,hydro_reservoir,90,0.7841607808171746
Serbia,hydro_reservoir,91,0.7841607808171746
Serbia,hydro_reservoir,92,0.7841607808171746
Serbia,hydro_reservoir,93,0.7841607808171746
Serbia,hydro_reservoir,94,0.7841607808171746
Serbia,hydro_reservoir,95,0.7841607808171746
Serbia,hydro_reservoir,96,0.7841607808171746
Serbia,hydro_reservoir,97,0.7841607808171746
Serbia,hydro_reservoir,98,0.7841607808171746
Serbia,hydro_reservoir,99,0.7841607808171746
Serbia,hydro_reservoir,100,0.7841607808171746
Serbia,hydro_reservoir,101,0.7841607808171746
Serbia,hydro_reservoir,102,0.7841607808171746
Serbia,hydro_reservoir,103,0.7841607808171746
Serbia,hydro_reservoir,104,0.7841607808171746
Serbia,hydro_reservoir,105,0.7841607808171746
Serbia,hydro_reservoir,106,0.7841607808171746
Serbia,hydro_reservoir,107,0.7841607808171746
Serbia,hydro_reservoir,108,0.7841607808171746
Serbia,hydro_reservoir,109,0.7841607808171746
Serbia,hydro_reservoir,110,0.7841607808171746
Serbia,hydro_reservoir,111,0.7841607808171746
Serbia,hydro_reservoir,112,0.7841607808171746
Serbia,hydro_reservoir,113,0.7841607808171746
Serbia,hydro_reservoir,114,0.7841607808171746
Serbia,hydro_reservoir,115,0.7841607808171746
Serbia,hydro_reservoir,116,0.7841607808171746
Serbia,hydro_reservoir,117,0.7841607808171746
Serbia,hydro_reservoir,118,0.7841607808171746
Serbia,hydro_reservoir,119,0.7841607808171746
Serbia,hydro_reservoir,120,0.7841607808171746
Serbia,hydro_reservoir,121,0.7841607808171746
Serbia,hydro_reservoir,122,0.7841607808171746
Serbia,hydro_reservoir,123,0.7841607808171746
Serbia,hydro_reservoir,124,0.7841607808171746
Serbia,hydro_reservoir,125,0.7841607808171746
Serbia,hydro_reservoir,126,0.7841607808171746
Serbia,hydro_reservoir,127,0.7841607808171746
Serbia,hydro_reservoir,128,0.7841607808171746
Serbia,hydro_reservoir,129,0.7841607808171746
Serbia,hydro_reservoir,130,0.7841607808171746
Serbia,hydro_reservoir,131,0.7841607808171746
Serbia,hydro_reservoir,132,0.7841607808171746
Serbia,hydro_reservoir,133,0.7841607808171746
Serbia,hydro_reservoir,134,0.7841607808171746
Serbia,hydro_reservoir,135,0.7841607808171746
Serbia,hydro_reservoir,136,0.7841607808171746
Serbia,hydro_reservoir,137,0.7841607808171746
Serbia,hydro_reservoir,138,0.7841607808171746
Serbia,hydro_reservoir,139,0.7841607808171746
Serbia,hydro_reservoir,140,0.7841607808171746
Serbia,hydro_reservoir,141,0.7841607808171746
Serbia,hydro_reservoir,142,0.7841607808171746
Serbia,hydro_reservoir,143,0.7841607808171746
Serbia,hydro_reservoir,144,0.7841607808171746
Serbia,hydro_reservoir,145,0.7841607808171746
Serbia,hydro_reservoir,146,0.7841607808171746
Serbia,hydro_reservoir,147,0.7841607808171746
Serbia,hydro_reservoir,148,0.7841607808171746
Serbia,hydro_reservoir,149,0.7841607808171746
Serbia,hydro_reservoir,150,0.7841607808171746
Serbia,hydro_reservoir,151,0.7841607808171746
Serbia,hydro_reservoir,152,0.7841607808171746
Serbia,hydro_reservoir,153,0.7841607808171746
Serbia,hydro_reservoir,154,0.7841607808171746
Serbia,hydro_reservoir,155,0.7841607808171746
Serbia,hydro_reservoir,156,0.7841607808171746
Serbia,hydro_reservoir,157,0.7841607808171746
Serbia,hydro_reservoir,158,0.7841607808171746
Serbia,hydro_reservoir,159,0.7841607808171746
Serbia,hydro_reservoir,160,0.7841607808171746
Serbia,hydro_reservoir,161,0.7841607808171746
Serbia,hydro_reservoir,162,0.7841607808171746
Serbia,hydro_reservoir,163,0.7841607808171746
Serbia,hydro_reservoir,164,0.7841607808171746
Serbia,hydro_reservoir,165,0.7841607808171746
Serbia,hydro_reservoir,166,0.7841607808171746
Serbia,hydro_reservoir,167,0.7841607808171746
Serbia,hydro_reservoir,168,0.7841607808171746
Serbia,hydro_reservoir,169,0.7841607808171746
Serbia,hydro_reservoir,170,0.7841607808171746
Serbia,hydro_reservoir,171,0.7841607808171746
Serbia,hydro_reservoir,172,0.7841607808171746
Serbia,hydro_reservoir,173,0.7841607808171746
Serbia,hydro_reservoir,174,0.7841607808171746
Serbia,hydro_reservoir,175,0.7841607808171746
Serbia,hydro_reservoir,176,0.7841607808171746
Serbia,hydro_reservoir,177,0.7841607808171746
Serbia,hydro_reservoir,178,0.7841607808171746
Serbia,hydro_reservoir,179,0.7841607808171746
Serbia,hydro_reservoir,180,0.7841607808171746
Serbia,hydro_reservoir,181,0.7841607808171746
Serbia,hydro_reservoir,182,0.7841607808171746
Serbia,hydro_reservoir,183,0.7841607808171746
Serbia,hydro_reservoir,184,0.7841607808171746
Serbia,hydro_reservoir,185,0.7841607808171746
Serbia,hydro_reservoir,186,0.7841607808171746
Serbia,hydro_reservoir,187,0.7841607808171746
Serbia,hydro_reservoir,188,0.7841607808171746
Serbia,hydro_reservoir,189,0.7841607808171746
Serbia,pumped_hydro,0,0.006300055463117
Serbia,pumped_hydro,1,0.006300055463117
Serbia,pumped_hydro,2,0.006300055463117
Serbia,pumped_hydro,3,0.006300055463117
Serbia,pumped_hydro,4,0.006300055463117
Serbia,pumped_hydro,5,0.006300055463117
Serbia,pumped_hydro,6,0.006300055463117
Serbia,pumped_hydro,7,0.006300055463117
Serbia,pumped_hydro,8,0.006300055463117
Serbia,pumped_hydro,9,0.006300055463117
Serbia,pumped_hydro,10,0.006300055463117
Serbia,pumped_hydro,11,0.006300055463117
Serbia,pumped_hydro,12,0.006300055463117
Serbia,pumped_hydro,13,0.006300055463117
Serbia,pumped_hydro,14,0.006300055463117
Serbia,pumped_hydro,15,0.006300055463117
Serbia,pumped_hydro,16,0.006300055463117
Serbia,pumped_hydro,17,0.006300055463117
Serbia,pumped_hydro,18,0.006300055463117
Serbia,pumped_hydro,19,0.006300055463117
Serbia,pumped_hydro,20,0.006300055463117
Serbia,pumped_hydro,21,0.006300055463117
Serbia,pumped_hydro,22,0.006300055463117
Serbia,pumped_hydro,23,0.006300055463117
Serbia,pumped_hydro,24,0.006300055463117
Serbia,pumped_hydro,25,0.006300055463117
Serbia,pumped_hydro,26,0.006300055463117
Serbia,pumped_hydro,27,0.006300055463117
Serbia,pumped_hydro,28,0.006300055463117
Serbia,pumped_hydro,29,0.006300055463117
Serbia,pumped_hydro,30,0.006300055463117
Serbia,pumped_hydro,31,0.006300055463117
Serbia,pumped_hydro,32,0.006300055463117
Serbia,pumped_hydro,33,0.006300055463117
Serbia,pumped_hydro,34,0.006300055463117
Serbia,pumped_hydro,35,0.006300055463117
Serbia,pumped_hydro,36,0.006300055463117
Serbia,pumped_hydro,37,0.006300055463117
Serbia,pumped_hydro,38,0.006300055463117
Serbia,pumped_hydro,39,0.006300055463117
Serbia,pumped_hydro,40,0.006300055463117
Serbia,pumped_hydro,41,0.006300055463117
Serbia,pumped_hydro,42,0.006300055463117
Serbia,pumped_hydro,43,0.006300055463117
Serbia,pumped_hydro,44,0.006300055463117
Serbia,pumped_hydro,45,0.006300055463117
Serbia,pumped_hydro,46,0.006300055463117
Serbia,pumped_hydro,47,0.006300055463117
Serbia,pumped_hydro,48,0.006300055463117
Serbia,pumped_hydro,49,0.006300055463117
Serbia,pumped_hydro,50,0.006300055463117
Serbia,pumped_hydro,51,0.006300055463117
Serbia,pumped_hydro,52,0.006300055463117
Serbia,pumped_hydro,53,0.006300055463117
Serbia,pumped_hydro,54,0.006300055463117
Serbia,pumped_hydro,55,0.006300055463117
Serbia,pumped_hydro,56,0.006300055463117
Serbia,pumped_hydro,57,0.006300055463117
Serbia,pumped_hydro,58,0.006300055463117
Serbia,pumped_hydro,59,0.006300055463117
Serbia,pumped_hydro,60,0.006300055463117
Serbia,pumped_hydro,61,0.006300055463117
Serbia,pumped_hydro,62,0.006300055463117
Serbia,pumped_hydro,63,0.006300055463117
Serbia,pumped_hydro,64,0.006300055463117
Serbia,pumped_hydro,65,0.006300055463117
Serbia,pumped_hydro,66,0.006300055463117
Serbia,pumped_hydro,67,0.006300055463117
Serbia,pumped_hydro,68,0.006300055463117
Serbia,pumped_hydro,69,0.006300055463117
Serbia,pumped_hydro,70,0.006300055463117
Serbia,pumped_hydro,71,0.006300055463117
Serbia,pumped_hydro,72,0.006300055463117
Serbia,pumped_hydro,73,0.006300055463117
Serbia,pumped_hydro,74,0.006300055463117
Serbia,pumped_hydro,75,0.006300055463117
Serbia,pumped_hydro,76,0.006300055463117
Serbia,pumped_hydro,77,0.006300055463117
Serbia,pumped_hydro,78,0.006300055463117
Serbia,pumped_hydro,79,0.006300055463117
Serbia,pumped_hydro,80,0.006300055463117
Serbia,pumped_hydro,81,0.006300055463117
Serbia,pumped_hydro,82,0.006300055463117
Serbia,pumped_hydro,83,0.006300055463117
Serbia,pumped_hydro,84,0.006300055463117
Serbia,pumped_hydro,85,0.006300055463117
Serbia,pumped_hydro,86,0.006300055463117
Serbia,pumped_hydro,87,0.006300055463117
Serbia,pumped_hydro,88,0.006300055463117
Serbia,pumped_hydro,89,0.006300055463117
Serbia,pumped_hydro,90,0.006300055463117
Serbia,pumped_hydro,91,0.006300055463117
Serbia,pumped_hydro,92,0.006300055463117
Serbia,pumped_hydro,93,0.006300055463117
Serbia,pumped_hydro,94,0.006300055463117
Serbia,pumped_hydro,95,0.006300055463117
Serbia,pumped_hydro,96,0.006300055463117
Serbia,pumped_hydro,97,0.006300055463117
Serbia,pumped_hydro,98,0.006300055463117
Serbia,pumped_hydro,99,0.006300055463117
Serbia,pumped_hydro,100,0.006300055463117
Serbia,pumped_hydro,101,0.006300055463117
Serbia,pumped_hydro,102,0.006300055463117
Serbia,pumped_hydro,103,0.006300055463117
Serbia,pumped_hydro,104,0.006300055463117
Serbia,pumped_hydro,105,0.006300055463117
Serbia,pumped_hydro,106,0.006300055463117
Serbia,pumped_hydro,107,0.006300055463117
Serbia,pumped_hydro,108,0.006300055463117
Serbia,pumped_hydro,109,0.006300055463117
Serbia,pumped_hydro,110,0.006300055463117
Serbia,pumped_hydro,111,0.006300055463117
Serbia,pumped_hydro,112,0.006300055463117
Serbia,pumped_hydro,113,0.006300055463117
Serbia,pumped_hydro,114,0.006300055463117
Serbia,pumped_hydro,115,0.006300055463117
Serbia,pumped_hydro,116,0.006300055463117
Serbia,pumped_hydro,117,0.006300055463117
Serbia,pumped_hydro,118,0.006300055463117
Serbia,pumped_hydro,119,0.006300055463117
Serbia,pumped_hydro,120,0.006300055463117
Serbia,pumped_hydro,121,0.006300055463117
Serbia,pumped_hydro,122,0.006300055463117
Serbia,pumped_hydro,123,0.006300055463117
Serbia,pumped_hydro,124,0.006300055463117
Serbia,pumped_hydro,125,0.006300055463117
Serbia,pumped_hydro,126,0.006300055463117
Serbia,pumped_hydro,127,0.006300055463117
Serbia,pumped_hydro,128,0.006300055463117
Serbia,pumped_hydro,129,0.006300055463117
Serbia,pumped_hydro,130,0.006300055463117
Serbia,pumped_hydro,131,0.006300055463117
Serbia,pumped_hydro,132,0.006300055463117
Serbia,pumped_hydro,133,0.006300055463117
Serbia,pumped_hydro,134,0.006300055463117
Serbia,pumped_hydro,135,0.006300055463117
Serbia,pumped_hydro,136,0.006300055463117
Serbia,pumped_hydro,137,0.006300055463117
Serbia,pumped_hydro,138,0.006300055463117
Serbia,pumped_hydro,139,0.006300055463117
Serbia,pumped_hydro,140,0.006300055463117
Serbia,pumped_hydro,141,0.006300055463117
Serbia,pumped_hydro,142,0.006300055463117
Serbia,pumped_hydro,143,0.006300055463117
Serbia,pumped_hydro,144,0.006300055463117
Serbia,pumped_hydro,145,0.006300055463117
Serbia,pumped_hydro,146,0.006300055463117
Serbia,pumped_hydro,147,0.006300055463117
Serbia,pumped_hydro,148,0.006300055463117
Serbia,pumped_hydro,149,0.006300055463117
Serbia,pumped_hydro,150,0.006300055463117
Serbia,pumped_hydro,151,0.006300055463117
Serbia,pumped_hydro,152,0.006300055463117
Serbia,pumped_hydro,153,0.006300055463117
Serbia,pumped_hydro,154,0.006300055463117
Serbia,pumped_hydro,155,0.006300055463117
Serbia,pumped_hydro,156,0.006300055463117
Serbia,pumped_hydro,157,0.006300055463117
Serbia,pumped_hydro,158,0.006300055463117
Serbia,pumped_hydro,159,0.006300055463117
Serbia,pumped_hydro,160,0.006300055463117
Serbia,pumped_hydro,161,0.006300055463117
Serbia,pumped_hydro,162,0.006300055463117
Serbia,pumped_hydro,163,0.006300055463117
Serbia,pumped_hydro,164,0.006300055463117
Serbia,pumped_hydro,165,0.006300055463117
Serbia,pumped_hydro,166,0.006300055463117
Serbia,pumped_hydro,167,0.006300055463117
Serbia,pumped_hydro,168,0.006300055463117
Serbia,pumped_hydro,169,0.006300055463117
Serbia,pumped_hydro,170,0.006300055463117
Serbia,pumped_hydro,171,0.006300055463117
Serbia,pumped_hydro,172,0.006300055463117
Serbia,pumped_hydro,173,0.006300055463117
Serbia,pumped_hydro,174,0.006300055463117
Serbia,pumped_hydro,175,0.006300055463117
Serbia,pumped_hydro,176,0.006300055463117
Serbia,pumped_hydro,177,0.006300055463117
Serbia,pumped_hydro,178,0.006300055463117
Serbia,pumped_hydro,179,0.006300055463117
Serbia,pumped_hydro,180,0.006300055463117
Serbia,pumped_hydro,181,0.006300055463117
Serbia,pumped_hydro,182,0.006300055463117
Serbia,pumped_hydro,183,0.006300055463117
Serbia,pumped_hydro,184,0.006300055463117
Serbia,pumped_hydro,185,0.006300055463117
Serbia,pumped_hydro,186,0.006300055463117
Serbia,pumped_hydro,187,0.006300055463117
Serbia,pumped_hydro,188,0.006300055463117
Serbia,pumped_hydro,189,0.006300055463117
Slovakia,battery,0,1.3851448824167952e-05
Slovakia,battery,1,0.0004954398928553
Slovakia,battery,2,8.732854688278702e-07
Slovakia,battery,3,1.9104579271401126e-07
Slovakia,battery,4,5.657005340646638e-07
Slovakia,battery,5,2.556479332100015e-06
Slovakia,battery,6,1.7986097396912608e-07
Slovakia,battery,7,1.359880272599555e-07
Slovakia,battery,8,1.0924826728557764e-06
Slovakia,battery,9,2.016367405206669e-07
Slovakia,battery,10,1.7601299226850097e-07
Slovakia,battery,11,0.0016952570048796
Slovakia,battery,12,1.1566086057361536e-06
Slovakia,battery,13,0.0016952570048796
Slovakia,battery,14,0.0016952570048796
Slovakia,battery,15,0.0016952570048796
Slovakia,battery,16,0.0016952570048796
Slovakia,battery,17,0.0018904125295479
Slovakia,battery,18,1.3851448824167952e-05
Slovakia,battery,19,0.0018904125295479
Slovakia,battery,20,0.0018904125295479
Slovakia,battery,21,0.0018904125295479
Slovakia,battery,22,0.0018904125295479
Slovakia,battery,23,1.1566086057361536e-06
Slovakia,battery,24,1.8180836309568632e-07
Slovakia,battery,25,1.8180836309568632e-07
Slovakia,battery,26,1.8180836309568632e-07
Slovakia,battery,27,1.8180836309568632e-07
Slovakia,battery,28,1.8180836309568632e-07
Slovakia,battery,29,1.1409880830272763e-05
Slovakia,battery,30,1.1409880830272763e-05
Slovakia,battery,31,1.1566086057361536e-06
Slovakia,battery,32,1.1409880830272763e-05
Slovakia,battery,33,1.1409880830272763e-05
Slovakia,battery,34,1.1409880830272763e-05
Slovakia,battery,35,0.0014722212775839
Slovakia,battery,36,0.0014722212775839
Slovakia,battery,37,1.1566086057361536e-06
Slovakia,battery,38,0.0014722212775839
Slovakia,battery,39,0.0014722212775839
Slovakia,battery,40,0.0014722212775839
Slovakia,battery,41,2.5433074637430105e-05
Slovakia,battery,42,2.5433074637430105e-05
Slovakia,battery,43,1.1566086057361536e-06
Slovakia,battery,44,2.5433074637430105e-05
Slovakia,battery,45,2.5433074637430105e-05
Slovakia,battery,46,2.5433074637430105e-05
Slovakia,battery,47,0.0007197500672317
Slovakia,battery,48,0.0007197500672317
Slovakia,battery,49,1.1566086057361536e-06
Slovakia,battery,50,0.0007197500672317
Slovakia,battery,51,0.0007197500672317
Slovakia,battery,52,0.0007197500672317
Slovakia,battery,53,0.0016952570048796
Slovakia,battery,54,0.0016952570048796
Slovakia,battery,55,1.1566086057361536e-06
Slovakia,battery,56,0.0016952570048796
Slovakia,battery,57,0.0016952570048796
Slovakia,battery,58,0.0016952570048796
Slovakia,battery,59,0.0018904125295479
Slovakia,battery,60,0.0018904125295479
Slovakia,battery,61,1.3851448824167952e-05
Slovakia,battery,62,0.0018904125295479
Slovakia,battery,63,0.0018904125295479
Slovakia,battery,64,0.0018904125295479
Slovakia,battery,65,0.0015467295011442
Slovakia,battery,66,1.1566086057361536e-06
Slovakia,battery,67,0.0015467295011442
Slovakia,battery,68,0.0015467295011442
Slovakia,battery,69,0.0015467295011442
Slovakia,battery,70,0.0015467295011442
Slovakia,battery,71,0.0016261131318514
Slovakia,battery,72,0.0016261131318514
Slovakia,battery,73,1.1566086057361536e-06
Slovakia,battery,74,0.0016261131318514
Slovakia,battery,75,0.0016261131318514
Slovakia,battery,76,0.0016261131318514
Slovakia,battery,77,4.461047870373229e-06
Slovakia,battery,78,4.461047870373229e-06
Slovakia,battery,79,1.1566086057361536e-06
Slovakia,battery,80,4.461047870373229e-06
Slovakia,battery,81,4.461047870373229e-06
Slovakia,battery,82,4.461047870373229e-06
Slovakia,battery,83,1.1566086057361536e-06
Slovakia,battery,84,1.328351760783477e-07
Slovakia,battery,85,1.328351760783477e-07
Slovakia,battery,86,1.328351760783477e-07
Slovakia,battery,87,1.328351760783477e-07
Slovakia,battery,88,1.328351760783477e-07
Slovakia,battery,89,1.1566086057361536e-06
Slovakia,battery,90,0.0017597612047743
Slovakia,battery,91,0.0017597612047743
Slovakia,battery,92,0.0017597612047743
Slovakia,battery,93,0.0017597612047743
Slovakia,battery,94,0.0017597612047743
Slovakia,battery,95,0.0015895861894106
Slovakia,battery,96,0.0015895861894106
Slovakia,battery,97,1.1566086057361536e-06
Slovakia,battery,98,0.0015895861894106
Slovakia,battery,99,0.0015895861894106
Slovakia,battery,100,0.0015895861894106
Slovakia,battery,101,4.818476696072127e-07
Slovakia,battery,102,4.818476696072127e-07
Slovakia,battery,103,1.1566086057361536e-06
Slovakia,battery,104,4.818476696072127e-07
Slovakia,battery,105,4.818476696072127e-07
Slovakia,battery,106,4.818476696072127e-07
Slovakia,battery,107,0.0016436001783398
Slovakia,battery,108,0.0016436001783398
Slovakia,battery,109,1.1566086057361536e-06
Slovakia,battery,110,0.0016436001783398
Slovakia,battery,111,0.0016436001783398
Slovakia,battery,112,0.0016436001783398
Slovakia,battery,113,1.1325476786643164e-05
Slovakia,battery,114,1.1566086057361536e-06
Slovakia,battery,115,1.1325476786643164e-05
Slovakia,battery,116,1.1325476786643164e-05
Slovakia,battery,117,1.1325476786643164e-05
Slovakia,battery,118,1.1325476786643164e-05
Slovakia,battery,119,1.7601299226850097e-07
Slovakia,battery,120,9.21076729105245e-07
Slovakia,battery,121,2.016367405206669e-07
Slovakia,battery,122,1.1456396460759144e-06
Slovakia,battery,123,1.754757597693674e-07
Slovakia,battery,124,1.7986097396912608e-07
Slovakia,battery,125,1.774766608546929e-06
Slovakia,battery,126,1.9104579271401126e-07
Slovakia,battery,127,8.732854688278702e-07
Slovakia,battery,128,1.0924826728557764e-06
Slovakia,battery,129,0.0004954398928553
Slovakia,battery,130,5.657005340646638e-07
Slovakia,battery,131,1.3851448824167952e-05
Slovakia,battery,132,1.8898791158517577e-07
Slovakia,battery,133,2.556479332100015e-06
Slovakia,battery,134,1.359880272599555e-07
Slovakia,battery,135,1.3851448824167952e-05
Slovakia,battery,136,0.0005064915687563
Slovakia,battery,137,1.829250544337639e-07
Slovakia,battery,138,1.4425403860532637e-07
Slovakia,battery,139,1.7686082324840324e-07
Slovakia,battery,140,2.3109395308005534e-07
Slovakia,battery,141,1.785988210322566e-07
Slovakia,battery,142,1.5117901798698374e-07
Slovakia,battery,143,1.6233035885139826e-06
Slovakia,battery,144,2.2326798140916162e-07
Slovakia,battery,145,2.0035937553064739e-07
Slovakia,battery,146,6.127558014411075e-06
Slovakia,battery,147,2.8497183328527686e-06
Slovakia,battery,148,1.0646224433258732e-06
Slovakia,battery,149,4.583043526707837e-06
Slovakia,battery,150,2.651554063650385e-06
Slovakia,battery,151,5.12863836422272e-06
Slovakia,battery,152,4.700969136212942e-06
Slovakia,battery,153,5.018016443432857e-06
Slovakia,battery,154,1.051253330150638e-06
Slovakia,battery,155,4.496708252334725e-06
Slovakia,battery,156,6.8656778443050935e-06
Slovakia,battery,157,1.3851448824167952e-05
Slovakia,battery,158,0.0004818204561913
Slovakia,battery,159,3.463041225512052e-07
Slovakia,battery,160,2.527885650701095e-07
Slovakia,battery,161,1.8015532563660895e-07
Slovakia,battery,162,1.934139488482859e-07
Slovakia,battery,163,2.09751621302436e-07
Slovakia,battery,164,1.572654953087007e-07
Slovakia,battery,165,2.8554739184753426e-07
Slovakia,battery,166,2.098327089539955e-07
Slovakia,battery,167,1.7816001325470505e-07
Slovakia,battery,168,1.2296321341388704e-06
Slovakia,battery,169,2.988351432543268e-07
Slovakia,battery,170,2.616797700335668e-07
Slovakia,battery,171,1.859097600867844e-06
Slovakia,battery,172,1.651971134486047e-06
Slovakia,battery,173,1.716086975858099e-07
Slovakia,battery,174,1.0250321125713613e-07
Slovakia,battery,175,2.813371262434028e-07
Slovakia,battery,176,1.1839773142295257e-06
Slovakia,battery,177,2.499874389357056e-07
Slovakia,battery,178,1.1378687192460256e-07
Slovakia,battery,179,1.3851448824167952e-05
Slovakia,battery,180,0.0004883601171241
Slovakia,battery,181,2.096122503269513e-07
Slovakia,battery,182,1.7653465741813748e-07
Slovakia,battery,183,3.892726489411883e-07
Slovakia,battery,184,2.3909828136622e-06
Slovakia,battery,185,1.712747444076577e-07
Slovakia,battery,186,1.2634486161175224e-07
Slovakia,battery,187,1.132212843809702e-06
Slovakia,battery,188,2.353094499662742e-07
Slovakia,battery,189,2.072510217580527e-07
Slovakia,hydro_reservoir,0,0.713396145812808
Slovakia,hydro_reservoir,1,0.713396145812808
Slovakia,hydro_reservoir,2,0.713396145812808
Slovakia,hydro_reservoir,3,0.713396145812808
Slovakia,hydro_reservoir,4,0.713396145812808
Slovakia,hydro_reservoir,5,0.713396145812808
Slovakia,hydro_reservoir,6,0.713396145812808
Slovakia,hydro_reservoir,7,0.713396145812808
Slovakia,hydro_reservoir,8,0.713396145812808
Slovakia,hydro_reservoir,9,0.713396145812808
Slovakia,hydro_reservoir,10,0.713396145812808
Slovakia,hydro_reservoir,11,0.713396145812808
Slovakia,hydro_reservoir,12,0.713396145812808
Slovakia,hydro_reservoir,13,0.713396145812808
Slovakia,hydro_reservoir,14,0.713396145812808
Slovakia,hydro_reservoir,15,0.713396145812808
Slovakia,hydro_reservoir,16,0.713396145812808
Slovakia,hydro_reservoir,17,0.713396145812808
Slovakia,hydro_reservoir,18,0.713396145812808
Slovakia,hydro_reservoir,19,0.713396145812808
Slovakia,hydro_reservoir,20,0.713396145812808
Slovakia,hydro_reservoir,21,0.713396145812808
Slovakia,hydro_reservoir,22,0.713396145812808
Slovakia,hydro_reservoir,23,0.713396145812808
Slovakia,hydro_reservoir,24,0.713396145812808
Slovakia,hydro_reservoir,25,0.713396145812808
Slovakia,hydro_reservoir,26,0.713396145812808
Slovakia,hydro_reservoir,27,0.713396145812808
Slovakia,hydro_reservoir,28,0.713396145812808
Slovakia,hydro_reservoir,29,0.713396145812808
