region,technology,spore,scenario_eu,capacity_gw
Poland,PV,181,8,0.0001446820573983
Poland,PV,182,8,0.0001914220321665
Poland,PV,183,8,0.0001762694491536
Poland,PV,184,8,0.0026410611707109
Poland,PV,185,8,0.0003348287070999
Poland,PV,186,8,2.486213750496474e-05
Poland,PV,187,8,0.0003654248405563
Poland,PV,188,8,112.8867721176755
Poland,PV,189,8,7.757902837605006e-05
Portugal,CCGT,0,2,0.000952741279948
Portugal,CCGT,1,4,0.0560828936600421
Portugal,CCGT,2,3,0.0002649576518286
Portugal,CCGT,3,0,4.79273391974738e-05
Portugal,CCGT,4,0,0.0001733746373668
Portugal,CCGT,5,0,0.0008681192010391
Portugal,CCGT,6,0,9.046742616789028e-05
Portugal,CCGT,7,0,5.07643895188277e-05
Portugal,CCGT,8,3,0.0002896630328062
Portugal,CCGT,9,3,7.639015706496107e-05
Portugal,CCGT,10,0,6.75846132640837e-05
Portugal,CCGT,11,7,0.1346252512639
Portugal,CCGT,12,2,7.944303675900015e-05
Portugal,CCGT,13,7,0.1346252512639
Portugal,CCGT,14,7,0.1346252512639
Portugal,CCGT,15,7,0.1346252512639
Portugal,CCGT,16,7,0.1346252512639
Portugal,CCGT,17,7,0.1481184564641
Portugal,CCGT,18,2,0.000952741279948
Portugal,CCGT,19,7,0.1481184564641
Portugal,CCGT,20,7,0.1481184564641
Portugal,CCGT,21,7,0.1481184564641
Portugal,CCGT,22,7,0.1481184564641
Portugal,CCGT,23,2,7.944303675900015e-05
Portugal,CCGT,24,2,1.7338242510460548e-05
Portugal,CCGT,25,2,1.7338242510460548e-05
Portugal,CCGT,26,2,1.7338242510460548e-05
Portugal,CCGT,27,2,1.7338242510460548e-05
Portugal,CCGT,28,2,1.7338242510460548e-05
Portugal,CCGT,29,1,8.91560387458788e-05
Portugal,CCGT,30,1,8.91560387458788e-05
Portugal,CCGT,31,2,7.944303675900015e-05
Portugal,CCGT,32,1,8.91560387458788e-05
Portugal,CCGT,33,1,8.91560387458788e-05
Portugal,CCGT,34,1,8.91560387458788e-05
Portugal,CCGT,35,7,0.1329557033459
Portugal,CCGT,36,7,0.1329557033459
Portugal,CCGT,37,2,7.944303675900015e-05
Portugal,CCGT,38,7,0.1329557033459
Portugal,CCGT,39,7,0.1329557033459
Portugal,CCGT,40,7,0.1329557033459
Portugal,CCGT,41,5,0.0008044524401572
Portugal,CCGT,42,5,0.0008044524401572
Portugal,CCGT,43,2,7.944303675900015e-05
Portugal,CCGT,44,5,0.0008044524401572
Portugal,CCGT,45,5,0.0008044524401572
Portugal,CCGT,46,5,0.0008044524401572
Portugal,CCGT,47,4,0.0738849114175118
Portugal,CCGT,48,4,0.0738849114175118
Portugal,CCGT,49,2,7.944303675900015e-05
Portugal,CCGT,50,4,0.0738849114175118
Portugal,CCGT,51,4,0.0738849114175118
Portugal,CCGT,52,4,0.0738849114175118
Portugal,CCGT,53,7,0.1346252512639
Portugal,CCGT,54,7,0.1346252512639
Portugal,CCGT,55,2,7.944303675900015e-05
Portugal,CCGT,56,7,0.1346252512639
Portugal,CCGT,57,7,0.1346252512639
Portugal,CCGT,58,7,0.1346252512639
Portugal,CCGT,59,7,0.1481184564641
Portugal,CCGT,60,7,0.1481184564641
Portugal,CCGT,61,2,0.000952741279948
Portugal,CCGT,62,7,0.1481184564641
Portugal,CCGT,63,7,0.1481184564641
Portugal,CCGT,64,7,0.1481184564641
Portugal,CCGT,65,7,0.1529395105224
Portugal,CCGT,66,2,7.944303675900015e-05
Portugal,CCGT,67,7,0.1529395105224
Portugal,CCGT,68,7,0.1529395105224
Portugal,CCGT,69,7,0.1529395105224
Portugal,CCGT,70,7,0.1529395105224
Portugal,CCGT,71,7,0.1295094262828
Portugal,CCGT,72,7,0.1295094262828
Portugal,CCGT,73,2,7.944303675900015e-05
Portugal,CCGT,74,7,0.1295094262828
Portugal,CCGT,75,7,0.1295094262828
Portugal,CCGT,76,7,0.1295094262828
Portugal,CCGT,77,9,0.0002335357532827
Portugal,CCGT,78,9,0.0002335357532827
Portugal,CCGT,79,2,7.944303675900015e-05
Portugal,CCGT,80,9,0.0002335357532827
Portugal,CCGT,81,9,0.0002335357532827
Portugal,CCGT,82,9,0.0002335357532827
Portugal,CCGT,83,2,7.944303675900015e-05
Portugal,CCGT,84,2,1.096498119936712e-05
Portugal,CCGT,85,2,1.096498119936712e-05
Portugal,CCGT,86,2,1.096498119936712e-05
Portugal,CCGT,87,2,1.096498119936712e-05
Portugal,CCGT,88,2,1.096498119936712e-05
Portugal,CCGT,89,2,7.944303675900015e-05
Portugal,CCGT,90,7,0.1487509133018
Portugal,CCGT,91,7,0.1487509133018
Portugal,CCGT,92,7,0.1487509133018
Portugal,CCGT,93,7,0.1487509133018
Portugal,CCGT,94,7,0.1487509133018
Portugal,CCGT,95,7,0.123647006199
Portugal,CCGT,96,7,0.123647006199
Portugal,CCGT,97,2,7.944303675900015e-05
Portugal,CCGT,98,7,0.123647006199
Portugal,CCGT,99,7,0.123647006199
Portugal,CCGT,100,7,0.123647006199
Portugal,CCGT,101,2,4.1222477862255394e-05
Portugal,CCGT,102,2,4.1222477862255394e-05
Portugal,CCGT,103,2,7.944303675900015e-05
Portugal,CCGT,104,2,4.1222477862255394e-05
Portugal,CCGT,105,2,4.1222477862255394e-05
Portugal,CCGT,106,2,4.1222477862255394e-05
Portugal,CCGT,107,6,0.2857296881728
Portugal,CCGT,108,6,0.2857296881728
Portugal,CCGT,109,2,7.944303675900015e-05
Portugal,CCGT,110,6,0.2857296881728
Portugal,CCGT,111,6,0.2857296881728
Portugal,CCGT,112,6,0.2857296881728
Portugal,CCGT,113,9,0.0004927954378213
Portugal,CCGT,114,2,7.944303675900015e-05
Portugal,CCGT,115,9,0.0004927954378213
Portugal,CCGT,116,9,0.0004927954378213
Portugal,CCGT,117,9,0.0004927954378213
Portugal,CCGT,118,9,0.0004927954378213
Portugal,CCGT,119,0,6.75846132640837e-05
Portugal,CCGT,120,0,0.0003297359402424
Portugal,CCGT,121,3,7.639015706496107e-05
Portugal,CCGT,122,0,0.0003979352381048
Portugal,CCGT,123,0,5.61323472735746e-05
Portugal,CCGT,124,0,9.046742616789028e-05
Portugal,CCGT,125,0,0.0005254818918417
Portugal,CCGT,126,0,4.79273391974738e-05
Portugal,CCGT,127,3,0.0002649576518286
Portugal,CCGT,128,3,0.0002896630328062
Portugal,CCGT,129,4,0.0560828936600421
Portugal,CCGT,130,0,0.0001733746373668
Portugal,CCGT,131,2,0.000952741279948
Portugal,CCGT,132,0,8.081338839243489e-05
Portugal,CCGT,133,0,0.0008681192010391
Portugal,CCGT,134,0,5.07643895188277e-05
Portugal,CCGT,135,2,0.000952741279948
Portugal,CCGT,136,4,0.0561415518030119
Portugal,CCGT,137,8,6.09446878111518e-05
Portugal,CCGT,138,8,4.708644570616986e-05
Portugal,CCGT,139,8,5.694709680701518e-05
Portugal,CCGT,140,8,8.198509023381559e-05
Portugal,CCGT,141,8,9.076088844970946e-05
Portugal,CCGT,142,8,5.710597301079564e-05
Portugal,CCGT,143,8,0.0003874992120711
Portugal,CCGT,144,8,8.842265955923282e-05
Portugal,CCGT,145,8,7.13398053319696e-05
Portugal,CCGT,146,4,0.0006667244715711
Portugal,CCGT,147,4,0.0004922589141253
Portugal,CCGT,148,2,8.690559078928854e-05
Portugal,CCGT,149,4,0.0004165296675897
Portugal,CCGT,150,4,0.0002481294941715
Portugal,CCGT,151,4,0.0007315246352809
Portugal,CCGT,152,4,0.0006096836436243
Portugal,CCGT,153,4,0.0004688835014384
Portugal,CCGT,154,4,0.0002312587251017
Portugal,CCGT,155,4,0.0003051550630442
Portugal,CCGT,156,4,0.0010231081238431
Portugal,CCGT,157,2,0.000952741279948
Portugal,CCGT,158,4,0.0581269187361883
Portugal,CCGT,159,3,0.0001120518661245
Portugal,CCGT,160,0,7.16658457754689e-05
Portugal,CCGT,161,0,6.330107717310347e-05
Portugal,CCGT,162,0,8.04232017678228e-05
Portugal,CCGT,163,0,9.169077605072477e-05
Portugal,CCGT,164,0,6.0445781412177214e-05
Portugal,CCGT,165,3,7.244109104991557e-05
Portugal,CCGT,166,3,9.19573981579043e-05
Portugal,CCGT,167,0,5.90017412960026e-05
Portugal,CCGT,168,3,0.0002099246290707
Portugal,CCGT,169,3,4.703089548871101e-05
Portugal,CCGT,170,3,4.0857959659968935e-05
Portugal,CCGT,171,3,0.000351271394441
Portugal,CCGT,172,3,0.0003298597245466
Portugal,CCGT,173,4,3.320612795193266e-05
Portugal,CCGT,174,4,1.8849915104795108e-05
Portugal,CCGT,175,3,3.720678413063664e-05
Portugal,CCGT,176,2,9.042006265592495e-05
Portugal,CCGT,177,3,6.134596562006662e-05
Portugal,CCGT,178,4,2.2457979411642424e-05
Portugal,CCGT,179,2,0.000952741279948
Portugal,CCGT,180,4,0.0591205976887801
Portugal,CCGT,181,8,7.187873884358113e-05
Portugal,CCGT,182,8,4.918058631197109e-05
Portugal,CCGT,183,8,0.0001297663763913
Portugal,CCGT,184,8,0.0009181230885045
Portugal,CCGT,185,8,8.62618333857941e-05
Portugal,CCGT,186,8,4.246965314007898e-05
Portugal,CCGT,187,8,0.0002558191281527
Portugal,CCGT,188,8,9.87893487357236e-05
Portugal,CCGT,189,8,7.30554540875517e-05
Portugal,CHP,0,2,0.0601031545363857
Portugal,CHP,1,4,0.2464759236245301
Portugal,CHP,2,3,0.0602763839515178
Portugal,CHP,3,0,0.0575471673229806
Portugal,CHP,4,0,0.0597581974508801
Portugal,CHP,5,0,5.899039478082528
Portugal,CHP,6,0,6.676575784842227
Portugal,CHP,7,0,0.056582716658207
Portugal,CHP,8,3,0.0573520246779186
Portugal,CHP,9,3,0.067960215311911
Portugal,CHP,10,0,0.0573200362070831
Portugal,CHP,11,7,0.8282876818010508
Portugal,CHP,12,2,0.0567705305614625
Portugal,CHP,13,7,0.8282876818010508
Portugal,CHP,14,7,0.8282876818010508
Portugal,CHP,15,7,0.8282876818010508
Portugal,CHP,16,7,0.8282876818010508
Portugal,CHP,17,7,0.7295627107362015
Portugal,CHP,18,2,0.0601031545363857
Portugal,CHP,19,7,0.7295627107362015
Portugal,CHP,20,7,0.7295627107362015
Portugal,CHP,21,7,0.7295627107362015
Portugal,CHP,22,7,0.7295627107362015
Portugal,CHP,23,2,0.0567705305614625
Portugal,CHP,24,2,0.0564936442861145
Portugal,CHP,25,2,0.0564936442861145
Portugal,CHP,26,2,0.0564936442861145
Portugal,CHP,27,2,0.0564936442861145
Portugal,CHP,28,2,0.0564936442861145
Portugal,CHP,29,1,0.0572498026145309
Portugal,CHP,30,1,0.0572498026145309
Portugal,CHP,31,2,0.0567705305614625
Portugal,CHP,32,1,0.0572498026145309
Portugal,CHP,33,1,0.0572498026145309
Portugal,CHP,34,1,0.0572498026145309
Portugal,CHP,35,7,0.9449913235863878
Portugal,CHP,36,7,0.9449913235863878
Portugal,CHP,37,2,0.0567705305614625
Portugal,CHP,38,7,0.9449913235863878
Portugal,CHP,39,7,0.9449913235863878
Portugal,CHP,40,7,0.9449913235863878
Portugal,CHP,41,5,0.0579584897781454
Portugal,CHP,42,5,0.0579584897781454
Portugal,CHP,43,2,0.0567705305614625
Portugal,CHP,44,5,0.0579584897781454
Portugal,CHP,45,5,0.0579584897781454
Portugal,CHP,46,5,0.0579584897781454
Portugal,CHP,47,4,0.4516183640036743
Portugal,CHP,48,4,0.4516183640036743
Portugal,CHP,49,2,0.0567705305614625
Portugal,CHP,50,4,0.4516183640036743
Portugal,CHP,51,4,0.4516183640036743
Portugal,CHP,52,4,0.4516183640036743
Portugal,CHP,53,7,0.8282876818010508
Portugal,CHP,54,7,0.8282876818010508
Portugal,CHP,55,2,0.0567705305614625
Portugal,CHP,56,7,0.8282876818010508
Portugal,CHP,57,7,0.8282876818010508
Portugal,CHP,58,7,0.8282876818010508
Portugal,CHP,59,7,0.7295627107362015
Portugal,CHP,60,7,0.7295627107362015
Portugal,CHP,61,2,0.0601031545363857
Portugal,CHP,62,7,0.7295627107362015
Portugal,CHP,63,7,0.7295627107362015
Portugal,CHP,64,7,0.7295627107362015
Portugal,CHP,65,7,0.9442725010753612
Portugal,CHP,66,2,0.0567705305614625
Portugal,CHP,67,7,0.9442725010753612
Portugal,CHP,68,7,0.9442725010753612
Portugal,CHP,69,7,0.9442725010753612
Portugal,CHP,70,7,0.9442725010753612
Portugal,CHP,71,7,0.8976115569981122
Portugal,CHP,72,7,0.8976115569981122
Portugal,CHP,73,2,0.0567705305614625
Portugal,CHP,74,7,0.8976115569981122
Portugal,CHP,75,7,0.8976115569981122
Portugal,CHP,76,7,0.8976115569981122
Portugal,CHP,77,9,0.057000391778444
Portugal,CHP,78,9,0.057000391778444
Portugal,CHP,79,2,0.0567705305614625
Portugal,CHP,80,9,0.057000391778444
Portugal,CHP,81,9,0.057000391778444
Portugal,CHP,82,9,0.057000391778444
Portugal,CHP,83,2,0.0567705305614625
Portugal,CHP,84,2,0.0564416353012541
Portugal,CHP,85,2,0.0564416353012541
Portugal,CHP,86,2,0.0564416353012541
Portugal,CHP,87,2,0.0564416353012541
Portugal,CHP,88,2,0.0564416353012541
Portugal,CHP,89,2,0.0567705305614625
Portugal,CHP,90,7,0.8217017078711577
Portugal,CHP,91,7,0.8217017078711577
Portugal,CHP,92,7,0.8217017078711577
Portugal,CHP,93,7,0.8217017078711577
Portugal,CHP,94,7,0.8217017078711577
Portugal,CHP,95,7,0.9207475406556462
Portugal,CHP,96,7,0.9207475406556462
Portugal,CHP,97,2,0.0567705305614625
Portugal,CHP,98,7,0.9207475406556462
Portugal,CHP,99,7,0.9207475406556462
Portugal,CHP,100,7,0.9207475406556462
Portugal,CHP,101,2,0.056586897106269
Portugal,CHP,102,2,0.056586897106269
Portugal,CHP,103,2,0.0567705305614625
Portugal,CHP,104,2,0.056586897106269
Portugal,CHP,105,2,0.056586897106269
Portugal,CHP,106,2,0.056586897106269
Portugal,CHP,107,6,1.462806511955039
Portugal,CHP,108,6,1.462806511955039
Portugal,CHP,109,2,0.0567705305614625
Portugal,CHP,110,6,1.462806511955039
Portugal,CHP,111,6,1.462806511955039
Portugal,CHP,112,6,1.462806511955039
Portugal,CHP,113,9,0.0576667559756534
Portugal,CHP,114,2,0.0567705305614625
Portugal,CHP,115,9,0.0576667559756534
Portugal,CHP,116,9,0.0576667559756534
Portugal,CHP,117,9,0.0576667559756534
Portugal,CHP,118,9,0.0576667559756534
Portugal,CHP,119,0,0.0573200362070831
Portugal,CHP,120,0,0.0678970933548658
Portugal,CHP,121,3,0.067960215311911
Portugal,CHP,122,0,4.094865539870882
Portugal,CHP,123,0,0.0574269898113386
Portugal,CHP,124,0,6.676575784842227
Portugal,CHP,125,0,0.0650095302654756
Portugal,CHP,126,0,0.0575471673229806
Portugal,CHP,127,3,0.0602763839515178
Portugal,CHP,128,3,0.0573520246779186
Portugal,CHP,129,4,0.2464759236245301
Portugal,CHP,130,0,0.0597581974508801
Portugal,CHP,131,2,0.0601031545363857
Portugal,CHP,132,0,1.7741877618321975
Portugal,CHP,133,0,5.899039478082528
Portugal,CHP,134,0,0.056582716658207
Portugal,CHP,135,2,0.0601031545363857
Portugal,CHP,136,4,0.2487567004771126
Portugal,CHP,137,8,0.0573887755521657
Portugal,CHP,138,8,0.0573241860017261
Portugal,CHP,139,8,0.057335280068769
Portugal,CHP,140,8,5.904724324701718
Portugal,CHP,141,8,6.67667973021565
Portugal,CHP,142,8,0.0565959469955194
Portugal,CHP,143,8,0.0577471531334205
Portugal,CHP,144,8,0.0640907131438701
Portugal,CHP,145,8,0.0572582596938945
Portugal,CHP,146,4,0.1035211762134077
Portugal,CHP,147,4,0.0592936374073246
Portugal,CHP,148,2,0.0567750039404862
Portugal,CHP,149,4,0.0784695320919349
Portugal,CHP,150,4,0.0611529249721278
Portugal,CHP,151,4,1.3075290140988864
Portugal,CHP,152,4,0.0792202946765438
Portugal,CHP,153,4,0.0694529380038388
Portugal,CHP,154,4,0.0580284761620671
Portugal,CHP,155,4,1.288321355790836
Portugal,CHP,156,4,0.8211698802150889
Portugal,CHP,157,2,0.0601031545363857
Portugal,CHP,158,4,0.2585410339722953
Portugal,CHP,159,3,0.0580700176951324
Portugal,CHP,160,0,0.0581325934831332
Portugal,CHP,161,0,0.0576532090223913
Portugal,CHP,162,0,5.90484461273275
Portugal,CHP,163,0,6.677219124104348
Portugal,CHP,164,0,0.056642709734272
Portugal,CHP,165,3,0.0566439070649047
Portugal,CHP,166,3,0.0695004689726185
Portugal,CHP,167,0,0.0573397519001435
Portugal,CHP,168,3,0.0572541068052556
Portugal,CHP,169,3,0.056584547291138
Portugal,CHP,170,3,0.056603872073214
Portugal,CHP,171,3,0.0577767153070631
Portugal,CHP,172,3,0.0578505134039115
Portugal,CHP,173,4,0.0565478681903973
Portugal,CHP,174,4,0.0564720339667234
Portugal,CHP,175,3,0.0565903818130776
Portugal,CHP,176,2,0.0567849641105862
Portugal,CHP,177,3,0.0566702854667634
Portugal,CHP,178,4,0.0564855499817357
Portugal,CHP,179,2,0.0601031545363857
Portugal,CHP,180,4,0.264684320929462
Portugal,CHP,181,8,0.0574919175204115
Portugal,CHP,182,8,0.0574369683970011
Portugal,CHP,183,8,0.0585233712292867
Portugal,CHP,184,8,5.8995574658551
Portugal,CHP,185,8,6.676524931259561
Portugal,CHP,186,8,0.0565869762795939
Portugal,CHP,187,8,0.0572905548062016
Portugal,CHP,188,8,0.0666960540343999
Portugal,CHP,189,8,0.0572702605515803
Portugal,Coal,0,2,0.2531098208711
Portugal,Coal,1,4,1.7425897133747
Portugal,Coal,2,3,0.0006596627608998
Portugal,Coal,3,0,0.0001177411459501
Portugal,Coal,4,0,0.0004385358851282
Portugal,Coal,5,0,0.0022635101033838
Portugal,Coal,6,0,0.0004336548050736
Portugal,Coal,7,0,0.0007213333468144
Portugal,Coal,8,3,0.0013803117998158
Portugal,Coal,9,3,0.0100454794245526
Portugal,Coal,10,0,0.0002018401630138
Portugal,Coal,11,7,1.7467155774721
Portugal,Coal,12,2,0.219976560958
Portugal,Coal,13,7,1.7467155774721
Portugal,Coal,14,7,1.7467155774721
Portugal,Coal,15,7,1.7467155774721
Portugal,Coal,16,7,1.7467155774721
Portugal,Coal,17,7,1.6323535231684
Portugal,Coal,18,2,0.2531098208711
Portugal,Coal,19,7,1.6323535231684
Portugal,Coal,20,7,1.6323535231684
Portugal,Coal,21,7,1.6323535231684
Portugal,Coal,22,7,1.6323535231684
Portugal,Coal,23,2,0.219976560958
Portugal,Coal,24,2,0.1837345305189
Portugal,Coal,25,2,0.1837345305189
Portugal,Coal,26,2,0.1837345305189
Portugal,Coal,27,2,0.1837345305189
Portugal,Coal,28,2,0.1837345305189
Portugal,Coal,29,1,0.0008837824704076
Portugal,Coal,30,1,0.0008837824704076
Portugal,Coal,31,2,0.219976560958
Portugal,Coal,32,1,0.0008837824704076
Portugal,Coal,33,1,0.0008837824704076
Portugal,Coal,34,1,0.0008837824704076
Portugal,Coal,35,7,1.7371155438137
Portugal,Coal,36,7,1.7371155438137
Portugal,Coal,37,2,0.219976560958
Portugal,Coal,38,7,1.7371155438137
Portugal,Coal,39,7,1.7371155438137
Portugal,Coal,40,7,1.7371155438137
Portugal,Coal,41,5,1.7559965086338
Portugal,Coal,42,5,1.7559965086338
Portugal,Coal,43,2,0.219976560958
Portugal,Coal,44,5,1.7559965086338
Portugal,Coal,45,5,1.7559965086338
Portugal,Coal,46,5,1.7559965086338
Portugal,Coal,47,4,1.037199276989
Portugal,Coal,48,4,1.037199276989
Portugal,Coal,49,2,0.219976560958
Portugal,Coal,50,4,1.037199276989
Portugal,Coal,51,4,1.037199276989
Portugal,Coal,52,4,1.037199276989
Portugal,Coal,53,7,1.7467155774721
Portugal,Coal,54,7,1.7467155774721
Portugal,Coal,55,2,0.219976560958
Portugal,Coal,56,7,1.7467155774721
Portugal,Coal,57,7,1.7467155774721
Portugal,Coal,58,7,1.7467155774721
Portugal,Coal,59,7,1.6323535231684
Portugal,Coal,60,7,1.6323535231684
Portugal,Coal,61,2,0.2531098208711
Portugal,Coal,62,7,1.6323535231684
Portugal,Coal,63,7,1.6323535231684
Portugal,Coal,64,7,1.6323535231684
Portugal,Coal,65,7,1.7381637601141
Portugal,Coal,66,2,0.219976560958
Portugal,Coal,67,7,1.7381637601141
Portugal,Coal,68,7,1.7381637601141
Portugal,Coal,69,7,1.7381637601141
Portugal,Coal,70,7,1.7381637601141
Portugal,Coal,71,7,1.7379944868755002
Portugal,Coal,72,7,1.7379944868755002
Portugal,Coal,73,2,0.219976560958
Portugal,Coal,74,7,1.7379944868755002
Portugal,Coal,75,7,1.7379944868755002
Portugal,Coal,76,7,1.7379944868755002
Portugal,Coal,77,9,0.0015131750003005
Portugal,Coal,78,9,0.0015131750003005
Portugal,Coal,79,2,0.219976560958
Portugal,Coal,80,9,0.0015131750003005
Portugal,Coal,81,9,0.0015131750003005
Portugal,Coal,82,9,0.0015131750003005
Portugal,Coal,83,2,0.219976560958
Portugal,Coal,84,2,0.6573407813916
Portugal,Coal,85,2,0.6573407813916
Portugal,Coal,86,2,0.6573407813916
Portugal,Coal,87,2,0.6573407813916
Portugal,Coal,88,2,0.6573407813916
Portugal,Coal,89,2,0.219976560958
Portugal,Coal,90,7,1.73478676869
Portugal,Coal,91,7,1.73478676869
Portugal,Coal,92,7,1.73478676869
Portugal,Coal,93,7,1.73478676869
Portugal,Coal,94,7,1.73478676869
Portugal,Coal,95,7,1.7350704061718
Portugal,Coal,96,7,1.7350704061718
Portugal,Coal,97,2,0.219976560958
Portugal,Coal,98,7,1.7350704061718
Portugal,Coal,99,7,1.7350704061718
Portugal,Coal,100,7,1.7350704061718
Portugal,Coal,101,2,1.7559845797485
Portugal,Coal,102,2,1.7559845797485
Portugal,Coal,103,2,0.219976560958
Portugal,Coal,104,2,1.7559845797485
Portugal,Coal,105,2,1.7559845797485
Portugal,Coal,106,2,1.7559845797485
Portugal,Coal,107,6,1.7519816725373
Portugal,Coal,108,6,1.7519816725373
Portugal,Coal,109,2,0.219976560958
Portugal,Coal,110,6,1.7519816725373
Portugal,Coal,111,6,1.7519816725373
Portugal,Coal,112,6,1.7519816725373
Portugal,Coal,113,9,0.0035254938986269
Portugal,Coal,114,2,0.219976560958
Portugal,Coal,115,9,0.0035254938986269
Portugal,Coal,116,9,0.0035254938986269
Portugal,Coal,117,9,0.0035254938986269
Portugal,Coal,118,9,0.0035254938986269
Portugal,Coal,119,0,0.0002018401630138
Portugal,Coal,120,0,0.7219178737483001
Portugal,Coal,121,3,0.0100454794245526
Portugal,Coal,122,0,0.0010223366687038
Portugal,Coal,123,0,9.494178910845112e-05
Portugal,Coal,124,0,0.0004336548050736
Portugal,Coal,125,0,0.001292829786548
Portugal,Coal,126,0,0.0001177411459501
Portugal,Coal,127,3,0.0006596627608998
Portugal,Coal,128,3,0.0013803117998158
Portugal,Coal,129,4,1.7425897133747
Portugal,Coal,130,0,0.0004385358851282
Portugal,Coal,131,2,0.2531098208711
Portugal,Coal,132,0,0.0002093372072948
Portugal,Coal,133,0,0.0022635101033838
Portugal,Coal,134,0,0.0007213333468144
Portugal,Coal,135,2,0.2531098208711
Portugal,Coal,136,4,1.737120356775
Portugal,Coal,137,8,0.000160066787182
Portugal,Coal,138,8,8.162733056291649e-05
Portugal,Coal,139,8,0.0001219095720523
Portugal,Coal,140,8,0.0002214736127467
Portugal,Coal,141,8,0.0004421541958498
Portugal,Coal,142,8,0.0008375645202438
Portugal,Coal,143,8,0.0016579686539112
Portugal,Coal,144,8,0.0119408810677881
Portugal,Coal,145,8,0.0002270374834876
Portugal,Coal,146,4,0.1425093551425
Portugal,Coal,147,4,0.0398683434342043
Portugal,Coal,148,2,0.2194340067232
Portugal,Coal,149,4,0.0030405836960997
Portugal,Coal,150,4,1.7559717688698
Portugal,Coal,151,4,0.0082741271667614
Portugal,Coal,152,4,1.33848429133
Portugal,Coal,153,4,0.0116909638705406
Portugal,Coal,154,4,1.7559794062014
Portugal,Coal,155,4,0.0025935524322449
Portugal,Coal,156,4,0.0045651948721066
Portugal,Coal,157,2,0.2531098208711
Portugal,Coal,158,4,1.7463503034865
Portugal,Coal,159,3,0.0002850501288404
Portugal,Coal,160,0,0.0001428800826402
Portugal,Coal,161,0,0.0001797792797256
Portugal,Coal,162,0,0.0001734945553436
Portugal,Coal,163,0,0.0005583105913577
Portugal,Coal,164,0,0.0010633297638033
Portugal,Coal,165,3,0.0003701168805819
Portugal,Coal,166,3,0.008836661142684
Portugal,Coal,167,0,0.0001912220764298
Portugal,Coal,168,3,0.0032108247783413
Portugal,Coal,169,3,0.7081436918593
Portugal,Coal,170,3,0.0001060250670253
Portugal,Coal,171,3,1.1034732988617
Portugal,Coal,172,3,0.9066269896348
Portugal,Coal,173,4,0.6742800374294
Portugal,Coal,174,4,1.7559878550563
Portugal,Coal,175,3,8.363918587469784e-05
Portugal,Coal,176,2,0.2219333431643
Portugal,Coal,177,3,0.0003913183776355
Portugal,Coal,178,4,0.000178444113498
Portugal,Coal,179,2,0.2531098208711
Portugal,Coal,180,4,1.7350990469836
Portugal,Coal,181,8,0.0001965548590876
Portugal,Coal,182,8,0.000111011425051
Portugal,Coal,183,8,0.0003972572077738
Portugal,Coal,184,8,0.0022592232466039
Portugal,Coal,185,8,0.0004154680602954
Portugal,Coal,186,8,0.0009562224532154
Portugal,Coal,187,8,0.0012548273429536
Portugal,Coal,188,8,0.0106344751025398
Portugal,Coal,189,8,0.000233565601452
Portugal,Hydro,0,2,2.9509000000000003
Portugal,Hydro,1,4,2.9509000000000003
Portugal,Hydro,2,3,2.9509000000000003
Portugal,Hydro,3,0,2.9509000000000003
Portugal,Hydro,4,0,2.9509000000000003
Portugal,Hydro,5,0,2.9509000000000003
Portugal,Hydro,6,0,2.9509000000000003
Portugal,Hydro,7,0,2.9509000000000003
Portugal,Hydro,8,3,2.9509000000000003
Portugal,Hydro,9,3,2.9509000000000003
Portugal,Hydro,10,0,2.9509000000000003
Portugal,Hydro,11,7,2.9509000000000003
Portugal,Hydro,12,2,2.9509000000000003
Portugal,Hydro,13,7,2.9509000000000003
Portugal,Hydro,14,7,2.9509000000000003
Portugal,Hydro,15,7,2.9509000000000003
Portugal,Hydro,16,7,2.9509000000000003
Portugal,Hydro,17,7,2.9509000000000003
Portugal,Hydro,18,2,2.9509000000000003
Portugal,Hydro,19,7,2.9509000000000003
Portugal,Hydro,20,7,2.9509000000000003
Portugal,Hydro,21,7,2.9509000000000003
Portugal,Hydro,22,7,2.9509000000000003
Portugal,Hydro,23,2,2.9509000000000003
Portugal,Hydro,24,2,2.9509000000000003
Portugal,Hydro,25,2,2.9509000000000003
Portugal,Hydro,26,2,2.9509000000000003
Portugal,Hydro,27,2,2.9509000000000003
Portugal,Hydro,28,2,2.9509000000000003
Portugal,Hydro,29,1,2.9509000000000003
Portugal,Hydro,30,1,2.9509000000000003
Portugal,Hydro,31,2,2.9509000000000003
Portugal,Hydro,32,1,2.9509000000000003
Portugal,Hydro,33,1,2.9509000000000003
Portugal,Hydro,34,1,2.9509000000000003
Portugal,Hydro,35,7,2.9509000000000003
Portugal,Hydro,36,7,2.9509000000000003
Portugal,Hydro,37,2,2.9509000000000003
Portugal,Hydro,38,7,2.9509000000000003
Portugal,Hydro,39,7,2.9509000000000003
Portugal,Hydro,40,7,2.9509000000000003
Portugal,Hydro,41,5,2.9509000000000003
Portugal,Hydro,42,5,2.9509000000000003
Portugal,Hydro,43,2,2.9509000000000003
Portugal,Hydro,44,5,2.9509000000000003
Portugal,Hydro,45,5,2.9509000000000003
Portugal,Hydro,46,5,2.9509000000000003
Portugal,Hydro,47,4,2.9509000000000003
Portugal,Hydro,48,4,2.9509000000000003
