spore,importing_region,exporting_region,grid_transfer_capacity
146,United Kingdom,Netherlands,1.0
146,United Kingdom,Norway,3.4
147,Albania,Greece,0.8
147,Albania,Montenegro,0.9
147,Albania,North Macedonia,0.7
147,Albania,Serbia,0.9
147,Austria,Czechia,2.1
147,Austria,Germany,10.8
147,Austria,Hungary,1.6
147,Austria,Italy,2.3
147,Austria,Slovenia,1.6
147,Austria,Switzerland,2.4
147,Belgium,France,4.6
147,Belgium,Germany,2.0
147,Belgium,Luxembourg,0.7
147,Belgium,Netherlands,3.5
147,Belgium,United Kingdom,2.4
147,Bosnia Herzegovina,Croatia,4.0
147,Bosnia Herzegovina,Montenegro,1.4
147,Bosnia Herzegovina,Serbia,3.1
147,Bulgaria,Greece,0.5
147,Bulgaria,North Macedonia,0.7
147,Bulgaria,Romania,1.7
147,Bulgaria,Serbia,0.9
147,Croatia,Bosnia Herzegovina,4.0
147,Croatia,Hungary,2.3
147,Croatia,Serbia,0.7
147,Croatia,Slovenia,3.4
147,Cyprus,Greece,2.0
147,Czechia,Austria,2.1
147,Czechia,Germany,3.7
147,Czechia,Poland,2.1
147,Czechia,Slovakia,2.7
147,Denmark,Germany,4.949999999999999
147,Denmark,Netherlands,0.7
147,Denmark,Norway,1.7
147,Denmark,Poland,0.6
147,Denmark,Sweden,2.44
147,Denmark,United Kingdom,1.4
147,Estonia,Finland,1.0
147,Estonia,Latvia,0.95
147,Finland,Estonia,1.0
147,Finland,Norway,0.05
147,Finland,Sweden,3.95
147,France,Belgium,4.6
147,France,Germany,2.9
147,France,Ireland,0.7
147,France,Italy,7.699999999999999
147,France,Spain,10.9
147,France,Switzerland,9.5
147,France,United Kingdom,10.6
147,Germany,Austria,10.8
147,Germany,Belgium,2.0
147,Germany,Czechia,3.7
147,Germany,Denmark,4.949999999999999
147,Germany,France,2.9
147,Germany,Luxembourg,2.9
147,Germany,Netherlands,8.5
147,Germany,Norway,1.4
147,Germany,Poland,5.1000000000000005
147,Germany,Sweden,2.6
147,Germany,Switzerland,6.0
147,Germany,United Kingdom,1.4
147,Greece,Albania,0.8
147,Greece,Bulgaria,0.5
147,Greece,Cyprus,2.0
147,Greece,Italy,1.0
147,Greece,North Macedonia,0.6
147,Hungary,Austria,1.6
147,Hungary,Croatia,2.3
147,Hungary,Romania,1.4
147,Hungary,Serbia,0.7
147,Hungary,Slovakia,5.4
147,Hungary,Slovenia,0.9
147,Iceland,United Kingdom,1.0
147,Ireland,France,0.7
147,Ireland,United Kingdom,2.85
147,Italy,Austria,2.3
147,Italy,France,7.699999999999999
147,Italy,Greece,1.0
147,Italy,Montenegro,1.2
147,Italy,Slovenia,3.6
147,Italy,Switzerland,8.5
147,Latvia,Estonia,0.95
147,Latvia,Lithuania,1.5
147,Lithuania,Latvia,1.5
147,Lithuania,Poland,1.0
147,Lithuania,Sweden,0.7
147,Luxembourg,Belgium,0.7
147,Luxembourg,Germany,2.9
147,Montenegro,Albania,0.9
147,Montenegro,Bosnia Herzegovina,1.4
147,Montenegro,Italy,1.2
147,Montenegro,Serbia,2.9
147,Netherlands,Belgium,3.5
147,Netherlands,Denmark,0.7
147,Netherlands,Germany,8.5
147,Netherlands,Norway,0.7
147,Netherlands,United Kingdom,1.0
147,North Macedonia,Albania,0.7
147,North Macedonia,Bulgaria,0.7
147,North Macedonia,Greece,0.6
147,North Macedonia,Serbia,1.9
147,Norway,Denmark,1.7
147,Norway,Finland,0.05
147,Norway,Germany,1.4
147,Norway,Netherlands,0.7
147,Norway,Sweden,4.098
147,Norway,United Kingdom,3.4
147,Poland,Czechia,2.1
147,Poland,Denmark,0.6
147,Poland,Germany,5.1000000000000005
147,Poland,Lithuania,1.0
147,Poland,Slovakia,0.6
147,Poland,Sweden,0.6
147,Portugal,Spain,3.5500000000000003
147,Romania,Bulgaria,1.7
147,Romania,Hungary,1.4
147,Romania,Serbia,2.5
147,Serbia,Albania,0.9
147,Serbia,Bosnia Herzegovina,3.1
147,Serbia,Bulgaria,0.9
147,Serbia,Croatia,0.7
147,Serbia,Hungary,0.7
147,Serbia,Montenegro,2.9
147,Serbia,North Macedonia,1.9
147,Serbia,Romania,2.5
147,Slovakia,Czechia,2.7
147,Slovakia,Hungary,5.4
147,Slovakia,Poland,0.6
147,Slovenia,Austria,1.6
147,Slovenia,Croatia,3.4
147,Slovenia,Hungary,0.9
147,Slovenia,Italy,3.6
147,Spain,France,10.9
147,Spain,Portugal,3.5500000000000003
147,Sweden,Denmark,2.44
147,Sweden,Finland,3.95
147,Sweden,Germany,2.6
147,Sweden,Lithuania,0.7
147,Sweden,Norway,4.098
147,Sweden,Poland,0.6
147,Switzerland,Austria,2.4
147,Switzerland,France,9.5
147,Switzerland,Germany,6.0
147,Switzerland,Italy,8.5
147,United Kingdom,Belgium,2.4
147,United Kingdom,Denmark,1.4
147,United Kingdom,France,10.6
147,United Kingdom,Germany,1.4
147,United Kingdom,Iceland,1.0
147,United Kingdom,Ireland,2.85
147,United Kingdom,Netherlands,1.0
147,United Kingdom,Norway,3.4
148,Albania,Greece,0.8
148,Albania,Montenegro,0.9
148,Albania,North Macedonia,0.7
148,Albania,Serbia,0.9
148,Austria,Czechia,2.1
148,Austria,Germany,10.8
148,Austria,Hungary,1.6
148,Austria,Italy,2.3
148,Austria,Slovenia,1.6
148,Austria,Switzerland,2.4
148,Belgium,France,4.6
148,Belgium,Germany,2.0
148,Belgium,Luxembourg,0.7
148,Belgium,Netherlands,3.5
148,Belgium,United Kingdom,2.4
148,Bosnia Herzegovina,Croatia,4.0
148,Bosnia Herzegovina,Montenegro,1.4
148,Bosnia Herzegovina,Serbia,3.1
148,Bulgaria,Greece,0.5
148,Bulgaria,North Macedonia,0.7
148,Bulgaria,Romania,1.7
148,Bulgaria,Serbia,0.9
148,Croatia,Bosnia Herzegovina,4.0
148,Croatia,Hungary,2.3
148,Croatia,Serbia,0.7
148,Croatia,Slovenia,3.4
148,Cyprus,Greece,2.0
148,Czechia,Austria,2.1
148,Czechia,Germany,3.7
148,Czechia,Poland,2.1
148,Czechia,Slovakia,2.7
148,Denmark,Germany,4.949999999999999
148,Denmark,Netherlands,0.7
148,Denmark,Norway,1.7
148,Denmark,Poland,0.6
148,Denmark,Sweden,2.44
148,Denmark,United Kingdom,1.4
148,Estonia,Finland,1.0
148,Estonia,Latvia,0.95
148,Finland,Estonia,1.0
148,Finland,Norway,0.05
148,Finland,Sweden,3.95
148,France,Belgium,4.6
148,France,Germany,2.9
148,France,Ireland,0.7
148,France,Italy,7.699999999999999
148,France,Spain,10.9
148,France,Switzerland,9.5
148,France,United Kingdom,10.6
148,Germany,Austria,10.8
148,Germany,Belgium,2.0
148,Germany,Czechia,3.7
148,Germany,Denmark,4.949999999999999
148,Germany,France,2.9
148,Germany,Luxembourg,2.9
148,Germany,Netherlands,8.5
148,Germany,Norway,1.4
148,Germany,Poland,5.1000000000000005
148,Germany,Sweden,2.6
148,Germany,Switzerland,6.0
148,Germany,United Kingdom,1.4
148,Greece,Albania,0.8
148,Greece,Bulgaria,0.5
148,Greece,Cyprus,2.0
148,Greece,Italy,1.0
148,Greece,North Macedonia,0.6
148,Hungary,Austria,1.6
148,Hungary,Croatia,2.3
148,Hungary,Romania,1.4
148,Hungary,Serbia,0.7
148,Hungary,Slovakia,5.4
148,Hungary,Slovenia,0.9
148,Iceland,United Kingdom,1.0
148,Ireland,France,0.7
148,Ireland,United Kingdom,2.85
148,Italy,Austria,2.3
148,Italy,France,7.699999999999999
148,Italy,Greece,1.0
148,Italy,Montenegro,1.2
148,Italy,Slovenia,3.6
148,Italy,Switzerland,8.5
148,Latvia,Estonia,0.95
148,Latvia,Lithuania,1.5
148,Lithuania,Latvia,1.5
148,Lithuania,Poland,1.0
148,Lithuania,Sweden,0.7
148,Luxembourg,Belgium,0.7
148,Luxembourg,Germany,2.9
148,Montenegro,Albania,0.9
148,Montenegro,Bosnia Herzegovina,1.4
148,Montenegro,Italy,1.2
148,Montenegro,Serbia,2.9
148,Netherlands,Belgium,3.5
148,Netherlands,Denmark,0.7
148,Netherlands,Germany,8.5
148,Netherlands,Norway,0.7
148,Netherlands,United Kingdom,1.0
148,North Macedonia,Albania,0.7
148,North Macedonia,Bulgaria,0.7
148,North Macedonia,Greece,0.6
148,North Macedonia,Serbia,1.9
148,Norway,Denmark,1.7
148,Norway,Finland,0.05
148,Norway,Germany,1.4
148,Norway,Netherlands,0.7
148,Norway,Sweden,4.098
148,Norway,United Kingdom,3.4
148,Poland,Czechia,2.1
148,Poland,Denmark,0.6
148,Poland,Germany,5.1000000000000005
148,Poland,Lithuania,1.0
148,Poland,Slovakia,0.6
148,Poland,Sweden,0.6
148,Portugal,Spain,3.5500000000000003
148,Romania,Bulgaria,1.7
148,Romania,Hungary,1.4
148,Romania,Serbia,2.5
148,Serbia,Albania,0.9
148,Serbia,Bosnia Herzegovina,3.1
148,Serbia,Bulgaria,0.9
148,Serbia,Croatia,0.7
148,Serbia,Hungary,0.7
148,Serbia,Montenegro,2.9
148,Serbia,North Macedonia,1.9
148,Serbia,Romania,2.5
148,Slovakia,Czechia,2.7
148,Slovakia,Hungary,5.4
148,Slovakia,Poland,0.6
148,Slovenia,Austria,1.6
148,Slovenia,Croatia,3.4
148,Slovenia,Hungary,0.9
148,Slovenia,Italy,3.6
148,Spain,France,10.9
148,Spain,Portugal,3.5500000000000003
148,Sweden,Denmark,2.44
148,Sweden,Finland,3.95
148,Sweden,Germany,2.6
148,Sweden,Lithuania,0.7
148,Sweden,Norway,4.098
148,Sweden,Poland,0.6
148,Switzerland,Austria,2.4
148,Switzerland,France,9.5
148,Switzerland,Germany,6.0
148,Switzerland,Italy,8.5
148,United Kingdom,Belgium,2.4
148,United Kingdom,Denmark,1.4
148,United Kingdom,France,10.6
148,United Kingdom,Germany,1.4
148,United Kingdom,Iceland,1.0
148,United Kingdom,Ireland,2.85
148,United Kingdom,Netherlands,1.0
148,United Kingdom,Norway,3.4
149,Albania,Greece,0.8
149,Albania,Montenegro,0.9
149,Albania,North Macedonia,0.7
149,Albania,Serbia,0.9
149,Austria,Czechia,2.1
149,Austria,Germany,10.8
149,Austria,Hungary,1.6
149,Austria,Italy,2.3
149,Austria,Slovenia,1.6
149,Austria,Switzerland,2.4
149,Belgium,France,4.6
149,Belgium,Germany,2.0
149,Belgium,Luxembourg,0.7
149,Belgium,Netherlands,3.5
149,Belgium,United Kingdom,2.4
149,Bosnia Herzegovina,Croatia,4.0
149,Bosnia Herzegovina,Montenegro,1.4
149,Bosnia Herzegovina,Serbia,3.1
149,Bulgaria,Greece,0.5
149,Bulgaria,North Macedonia,0.7
149,Bulgaria,Romania,1.7
149,Bulgaria,Serbia,0.9
149,Croatia,Bosnia Herzegovina,4.0
149,Croatia,Hungary,2.3
149,Croatia,Serbia,0.7
149,Croatia,Slovenia,3.4
149,Cyprus,Greece,2.0
149,Czechia,Austria,2.1
149,Czechia,Germany,3.7
149,Czechia,Poland,2.1
149,Czechia,Slovakia,2.7
149,Denmark,Germany,4.949999999999999
149,Denmark,Netherlands,0.7
149,Denmark,Norway,1.7
149,Denmark,Poland,0.6
149,Denmark,Sweden,2.44
149,Denmark,United Kingdom,1.4
149,Estonia,Finland,1.0
149,Estonia,Latvia,0.95
149,Finland,Estonia,1.0
149,Finland,Norway,0.05
149,Finland,Sweden,3.95
149,France,Belgium,4.6
149,France,Germany,2.9
149,France,Ireland,0.7
149,France,Italy,7.699999999999999
149,France,Spain,10.9
149,France,Switzerland,9.5
149,France,United Kingdom,10.6
149,Germany,Austria,10.8
149,Germany,Belgium,2.0
149,Germany,Czechia,3.7
149,Germany,Denmark,4.949999999999999
149,Germany,France,2.9
149,Germany,Luxembourg,2.9
149,Germany,Netherlands,8.5
149,Germany,Norway,1.4
149,Germany,Poland,5.1000000000000005
149,Germany,Sweden,2.6
149,Germany,Switzerland,6.0
149,Germany,United Kingdom,1.4
149,Greece,Albania,0.8
149,Greece,Bulgaria,0.5
149,Greece,Cyprus,2.0
149,Greece,Italy,1.0
149,Greece,North Macedonia,0.6
149,Hungary,Austria,1.6
149,Hungary,Croatia,2.3
149,Hungary,Romania,1.4
149,Hungary,Serbia,0.7
149,Hungary,Slovakia,5.4
149,Hungary,Slovenia,0.9
149,Iceland,United Kingdom,1.0
149,Ireland,France,0.7
149,Ireland,United Kingdom,2.85
149,Italy,Austria,2.3
149,Italy,France,7.699999999999999
149,Italy,Greece,1.0
149,Italy,Montenegro,1.2
149,Italy,Slovenia,3.6
149,Italy,Switzerland,8.5
149,Latvia,Estonia,0.95
149,Latvia,Lithuania,1.5
149,Lithuania,Latvia,1.5
149,Lithuania,Poland,1.0
149,Lithuania,Sweden,0.7
149,Luxembourg,Belgium,0.7
149,Luxembourg,Germany,2.9
149,Montenegro,Albania,0.9
149,Montenegro,Bosnia Herzegovina,1.4
149,Montenegro,Italy,1.2
149,Montenegro,Serbia,2.9
149,Netherlands,Belgium,3.5
149,Netherlands,Denmark,0.7
149,Netherlands,Germany,8.5
149,Netherlands,Norway,0.7
149,Netherlands,United Kingdom,1.0
149,North Macedonia,Albania,0.7
149,North Macedonia,Bulgaria,0.7
149,North Macedonia,Greece,0.6
149,North Macedonia,Serbia,1.9
149,Norway,Denmark,1.7
149,Norway,Finland,0.05
149,Norway,Germany,1.4
149,Norway,Netherlands,0.7
149,Norway,Sweden,4.098
149,Norway,United Kingdom,3.4
149,Poland,Czechia,2.1
149,Poland,Denmark,0.6
149,Poland,Germany,5.1000000000000005
149,Poland,Lithuania,1.0
149,Poland,Slovakia,0.6
149,Poland,Sweden,0.6
149,Portugal,Spain,3.5500000000000003
149,Romania,Bulgaria,1.7
149,Romania,Hungary,1.4
149,Romania,Serbia,2.5
149,Serbia,Albania,0.9
149,Serbia,Bosnia Herzegovina,3.1
149,Serbia,Bulgaria,0.9
149,Serbia,Croatia,0.7
149,Serbia,Hungary,0.7
149,Serbia,Montenegro,2.9
149,Serbia,North Macedonia,1.9
149,Serbia,Romania,2.5
149,Slovakia,Czechia,2.7
149,Slovakia,Hungary,5.4
149,Slovakia,Poland,0.6
149,Slovenia,Austria,1.6
149,Slovenia,Croatia,3.4
149,Slovenia,Hungary,0.9
149,Slovenia,Italy,3.6
149,Spain,France,10.9
149,Spain,Portugal,3.5500000000000003
149,Sweden,Denmark,2.44
149,Sweden,Finland,3.95
149,Sweden,Germany,2.6
149,Sweden,Lithuania,0.7
149,Sweden,Norway,4.098
149,Sweden,Poland,0.6
149,Switzerland,Austria,2.4
149,Switzerland,France,9.5
149,Switzerland,Germany,6.0
149,Switzerland,Italy,8.5
149,United Kingdom,Belgium,2.4
149,United Kingdom,Denmark,1.4
149,United Kingdom,France,10.6
149,United Kingdom,Germany,1.4
149,United Kingdom,Iceland,1.0
149,United Kingdom,Ireland,2.85
149,United Kingdom,Netherlands,1.0
149,United Kingdom,Norway,3.4
150,Albania,Greece,0.8
150,Albania,Montenegro,0.9
150,Albania,North Macedonia,0.7
150,Albania,Serbia,0.9
150,Austria,Czechia,2.1
150,Austria,Germany,10.8
150,Austria,Hungary,1.6
150,Austria,Italy,2.3
150,Austria,Slovenia,1.6
150,Austria,Switzerland,2.4
150,Belgium,France,4.6
150,Belgium,Germany,2.0
150,Belgium,Luxembourg,0.7
150,Belgium,Netherlands,3.5
150,Belgium,United Kingdom,2.4
150,Bosnia Herzegovina,Croatia,4.0
150,Bosnia Herzegovina,Montenegro,1.4
150,Bosnia Herzegovina,Serbia,3.1
150,Bulgaria,Greece,0.5
150,Bulgaria,North Macedonia,0.7
150,Bulgaria,Romania,1.7
150,Bulgaria,Serbia,0.9
150,Croatia,Bosnia Herzegovina,4.0
150,Croatia,Hungary,2.3
150,Croatia,Serbia,0.7
150,Croatia,Slovenia,3.4
150,Cyprus,Greece,2.0
150,Czechia,Austria,2.1
150,Czechia,Germany,3.7
150,Czechia,Poland,2.1
150,Czechia,Slovakia,2.7
150,Denmark,Germany,4.949999999999999
150,Denmark,Netherlands,0.7
150,Denmark,Norway,1.7
150,Denmark,Poland,0.6
150,Denmark,Sweden,2.44
150,Denmark,United Kingdom,1.4
150,Estonia,Finland,1.0
150,Estonia,Latvia,0.95
150,Finland,Estonia,1.0
150,Finland,Norway,0.05
150,Finland,Sweden,3.95
150,France,Belgium,4.6
150,France,Germany,2.9
150,France,Ireland,0.7
150,France,Italy,7.699999999999999
150,France,Spain,10.9
150,France,Switzerland,9.5
150,France,United Kingdom,10.6
150,Germany,Austria,10.8
150,Germany,Belgium,2.0
150,Germany,Czechia,3.7
150,Germany,Denmark,4.949999999999999
150,Germany,France,2.9
150,Germany,Luxembourg,2.9
150,Germany,Netherlands,8.5
150,Germany,Norway,1.4
150,Germany,Poland,5.1000000000000005
150,Germany,Sweden,2.6
150,Germany,Switzerland,6.0
150,Germany,United Kingdom,1.4
150,Greece,Albania,0.8
150,Greece,Bulgaria,0.5
150,Greece,Cyprus,2.0
150,Greece,Italy,1.0
150,Greece,North Macedonia,0.6
150,Hungary,Austria,1.6
150,Hungary,Croatia,2.3
150,Hungary,Romania,1.4
150,Hungary,Serbia,0.7
150,Hungary,Slovakia,5.4
150,Hungary,Slovenia,0.9
150,Iceland,United Kingdom,1.0
150,Ireland,France,0.7
150,Ireland,United Kingdom,2.85
150,Italy,Austria,2.3
150,Italy,France,7.699999999999999
150,Italy,Greece,1.0
150,Italy,Montenegro,1.2
150,Italy,Slovenia,3.6
150,Italy,Switzerland,8.5
150,Latvia,Estonia,0.95
150,Latvia,Lithuania,1.5
150,Lithuania,Latvia,1.5
150,Lithuania,Poland,1.0
150,Lithuania,Sweden,0.7
150,Luxembourg,Belgium,0.7
150,Luxembourg,Germany,2.9
150,Montenegro,Albania,0.9
150,Montenegro,Bosnia Herzegovina,1.4
150,Montenegro,Italy,1.2
150,Montenegro,Serbia,2.9
150,Netherlands,Belgium,3.5
150,Netherlands,Denmark,0.7
150,Netherlands,Germany,8.5
150,Netherlands,Norway,0.7
150,Netherlands,United Kingdom,1.0
150,North Macedonia,Albania,0.7
150,North Macedonia,Bulgaria,0.7
150,North Macedonia,Greece,0.6
150,North Macedonia,Serbia,1.9
150,Norway,Denmark,1.7
150,Norway,Finland,0.05
150,Norway,Germany,1.4
150,Norway,Netherlands,0.7
150,Norway,Sweden,4.098
150,Norway,United Kingdom,3.4
150,Poland,Czechia,2.1
150,Poland,Denmark,0.6
150,Poland,Germany,5.1000000000000005
150,Poland,Lithuania,1.0
150,Poland,Slovakia,0.6
150,Poland,Sweden,0.6
150,Portugal,Spain,3.5500000000000003
150,Romania,Bulgaria,1.7
150,Romania,Hungary,1.4
150,Romania,Serbia,2.5
150,Serbia,Albania,0.9
150,Serbia,Bosnia Herzegovina,3.1
150,Serbia,Bulgaria,0.9
150,Serbia,Croatia,0.7
150,Serbia,Hungary,0.7
150,Serbia,Montenegro,2.9
150,Serbia,North Macedonia,1.9
150,Serbia,Romania,2.5
150,Slovakia,Czechia,2.7
150,Slovakia,Hungary,5.4
150,Slovakia,Poland,0.6
150,Slovenia,Austria,1.6
150,Slovenia,Croatia,3.4
150,Slovenia,Hungary,0.9
150,Slovenia,Italy,3.6
150,Spain,France,10.9
150,Spain,Portugal,3.5500000000000003
150,Sweden,Denmark,2.44
150,Sweden,Finland,3.95
150,Sweden,Germany,2.6
150,Sweden,Lithuania,0.7
150,Sweden,Norway,4.098
150,Sweden,Poland,0.6
150,Switzerland,Austria,2.4
150,Switzerland,France,9.5
150,Switzerland,Germany,6.0
150,Switzerland,Italy,8.5
150,United Kingdom,Belgium,2.4
150,United Kingdom,Denmark,1.4
150,United Kingdom,France,10.6
150,United Kingdom,Germany,1.4
150,United Kingdom,Iceland,1.0
150,United Kingdom,Ireland,2.85
150,United Kingdom,Netherlands,1.0
150,United Kingdom,Norway,3.4
151,Albania,Greece,0.8
151,Albania,Montenegro,0.9
151,Albania,North Macedonia,0.7
151,Albania,Serbia,0.9
151,Austria,Czechia,2.1
151,Austria,Germany,10.8
151,Austria,Hungary,1.6
151,Austria,Italy,2.3
151,Austria,Slovenia,1.6
151,Austria,Switzerland,2.4
151,Belgium,France,4.6
151,Belgium,Germany,2.0
151,Belgium,Luxembourg,0.7
151,Belgium,Netherlands,3.5
151,Belgium,United Kingdom,2.4
151,Bosnia Herzegovina,Croatia,4.0
151,Bosnia Herzegovina,Montenegro,1.4
151,Bosnia Herzegovina,Serbia,3.1
151,Bulgaria,Greece,0.5
151,Bulgaria,North Macedonia,0.7
151,Bulgaria,Romania,1.7
151,Bulgaria,Serbia,0.9
151,Croatia,Bosnia Herzegovina,4.0
151,Croatia,Hungary,2.3
151,Croatia,Serbia,0.7
151,Croatia,Slovenia,3.4
151,Cyprus,Greece,2.0
151,Czechia,Austria,2.1
151,Czechia,Germany,3.7
151,Czechia,Poland,2.1
151,Czechia,Slovakia,2.7
151,Denmark,Germany,4.949999999999999
151,Denmark,Netherlands,0.7
151,Denmark,Norway,1.7
151,Denmark,Poland,0.6
151,Denmark,Sweden,2.44
151,Denmark,United Kingdom,1.4
151,Estonia,Finland,1.0
151,Estonia,Latvia,0.95
151,Finland,Estonia,1.0
151,Finland,Norway,0.05
151,Finland,Sweden,3.95
151,France,Belgium,4.6
151,France,Germany,2.9
151,France,Ireland,0.7
151,France,Italy,7.699999999999999
151,France,Spain,10.9
151,France,Switzerland,9.5
151,France,United Kingdom,10.6
151,Germany,Austria,10.8
151,Germany,Belgium,2.0
151,Germany,Czechia,3.7
151,Germany,Denmark,4.949999999999999
151,Germany,France,2.9
151,Germany,Luxembourg,2.9
151,Germany,Netherlands,8.5
151,Germany,Norway,1.4
151,Germany,Poland,5.1000000000000005
151,Germany,Sweden,2.6
151,Germany,Switzerland,6.0
151,Germany,United Kingdom,1.4
151,Greece,Albania,0.8
151,Greece,Bulgaria,0.5
151,Greece,Cyprus,2.0
151,Greece,Italy,1.0
151,Greece,North Macedonia,0.6
151,Hungary,Austria,1.6
151,Hungary,Croatia,2.3
151,Hungary,Romania,1.4
151,Hungary,Serbia,0.7
151,Hungary,Slovakia,5.4
151,Hungary,Slovenia,0.9
151,Iceland,United Kingdom,1.0
151,Ireland,France,0.7
151,Ireland,United Kingdom,2.85
151,Italy,Austria,2.3
151,Italy,France,7.699999999999999
151,Italy,Greece,1.0
151,Italy,Montenegro,1.2
151,Italy,Slovenia,3.6
151,Italy,Switzerland,8.5
151,Latvia,Estonia,0.95
151,Latvia,Lithuania,1.5
151,Lithuania,Latvia,1.5
151,Lithuania,Poland,1.0
151,Lithuania,Sweden,0.7
151,Luxembourg,Belgium,0.7
151,Luxembourg,Germany,2.9
151,Montenegro,Albania,0.9
151,Montenegro,Bosnia Herzegovina,1.4
151,Montenegro,Italy,1.2
151,Montenegro,Serbia,2.9
151,Netherlands,Belgium,3.5
151,Netherlands,Denmark,0.7
151,Netherlands,Germany,8.5
151,Netherlands,Norway,0.7
151,Netherlands,United Kingdom,1.0
151,North Macedonia,Albania,0.7
151,North Macedonia,Bulgaria,0.7
151,North Macedonia,Greece,0.6
151,North Macedonia,Serbia,1.9
151,Norway,Denmark,1.7
151,Norway,Finland,0.05
151,Norway,Germany,1.4
151,Norway,Netherlands,0.7
151,Norway,Sweden,4.098
151,Norway,United Kingdom,3.4
151,Poland,Czechia,2.1
151,Poland,Denmark,0.6
151,Poland,Germany,5.1000000000000005
151,Poland,Lithuania,1.0
151,Poland,Slovakia,0.6
151,Poland,Sweden,0.6
151,Portugal,Spain,3.5500000000000003
151,Romania,Bulgaria,1.7
151,Romania,Hungary,1.4
151,Romania,Serbia,2.5
151,Serbia,Albania,0.9
151,Serbia,Bosnia Herzegovina,3.1
151,Serbia,Bulgaria,0.9
151,Serbia,Croatia,0.7
151,Serbia,Hungary,0.7
151,Serbia,Montenegro,2.9
151,Serbia,North Macedonia,1.9
151,Serbia,Romania,2.5
151,Slovakia,Czechia,2.7
151,Slovakia,Hungary,5.4
151,Slovakia,Poland,0.6
151,Slovenia,Austria,1.6
151,Slovenia,Croatia,3.4
151,Slovenia,Hungary,0.9
151,Slovenia,Italy,3.6
151,Spain,France,10.9
151,Spain,Portugal,3.5500000000000003
151,Sweden,Denmark,2.44
151,Sweden,Finland,3.95
151,Sweden,Germany,2.6
151,Sweden,Lithuania,0.7
151,Sweden,Norway,4.098
151,Sweden,Poland,0.6
151,Switzerland,Austria,2.4
151,Switzerland,France,9.5
151,Switzerland,Germany,6.0
151,Switzerland,Italy,8.5
151,United Kingdom,Belgium,2.4
151,United Kingdom,Denmark,1.4
151,United Kingdom,France,10.6
151,United Kingdom,Germany,1.4
151,United Kingdom,Iceland,1.0
151,United Kingdom,Ireland,2.85
151,United Kingdom,Netherlands,1.0
151,United Kingdom,Norway,3.4
152,Albania,Greece,0.8
152,Albania,Montenegro,0.9
152,Albania,North Macedonia,0.7
152,Albania,Serbia,0.9
152,Austria,Czechia,2.1
152,Austria,Germany,10.8
152,Austria,Hungary,1.6
152,Austria,Italy,2.3
152,Austria,Slovenia,1.6
152,Austria,Switzerland,2.4
152,Belgium,France,4.6
152,Belgium,Germany,2.0
152,Belgium,Luxembourg,0.7
152,Belgium,Netherlands,3.5
152,Belgium,United Kingdom,2.4
152,Bosnia Herzegovina,Croatia,4.0
152,Bosnia Herzegovina,Montenegro,1.4
152,Bosnia Herzegovina,Serbia,3.1
152,Bulgaria,Greece,0.5
152,Bulgaria,North Macedonia,0.7
152,Bulgaria,Romania,1.7
152,Bulgaria,Serbia,0.9
152,Croatia,Bosnia Herzegovina,4.0
152,Croatia,Hungary,2.3
152,Croatia,Serbia,0.7
152,Croatia,Slovenia,3.4
152,Cyprus,Greece,2.0
152,Czechia,Austria,2.1
152,Czechia,Germany,3.7
152,Czechia,Poland,2.1
152,Czechia,Slovakia,2.7
152,Denmark,Germany,4.949999999999999
152,Denmark,Netherlands,0.7
152,Denmark,Norway,1.7
152,Denmark,Poland,0.6
152,Denmark,Sweden,2.44
152,Denmark,United Kingdom,1.4
152,Estonia,Finland,1.0
152,Estonia,Latvia,0.95
152,Finland,Estonia,1.0
152,Finland,Norway,0.05
152,Finland,Sweden,3.95
152,France,Belgium,4.6
152,France,Germany,2.9
152,France,Ireland,0.7
152,France,Italy,7.699999999999999
152,France,Spain,10.9
152,France,Switzerland,9.5
152,France,United Kingdom,10.6
152,Germany,Austria,10.8
152,Germany,Belgium,2.0
152,Germany,Czechia,3.7
152,Germany,Denmark,4.949999999999999
152,Germany,France,2.9
152,Germany,Luxembourg,2.9
152,Germany,Netherlands,8.5
152,Germany,Norway,1.4
152,Germany,Poland,5.1000000000000005
152,Germany,Sweden,2.6
152,Germany,Switzerland,6.0
152,Germany,United Kingdom,1.4
152,Greece,Albania,0.8
152,Greece,Bulgaria,0.5
152,Greece,Cyprus,2.0
152,Greece,Italy,1.0
152,Greece,North Macedonia,0.6
152,Hungary,Austria,1.6
152,Hungary,Croatia,2.3
152,Hungary,Romania,1.4
152,Hungary,Serbia,0.7
152,Hungary,Slovakia,5.4
152,Hungary,Slovenia,0.9
152,Iceland,United Kingdom,1.0
152,Ireland,France,0.7
152,Ireland,United Kingdom,2.85
152,Italy,Austria,2.3
152,Italy,France,7.699999999999999
152,Italy,Greece,1.0
152,Italy,Montenegro,1.2
152,Italy,Slovenia,3.6
152,Italy,Switzerland,8.5
152,Latvia,Estonia,0.95
152,Latvia,Lithuania,1.5
152,Lithuania,Latvia,1.5
152,Lithuania,Poland,1.0
152,Lithuania,Sweden,0.7
152,Luxembourg,Belgium,0.7
152,Luxembourg,Germany,2.9
152,Montenegro,Albania,0.9
152,Montenegro,Bosnia Herzegovina,1.4
152,Montenegro,Italy,1.2
152,Montenegro,Serbia,2.9
152,Netherlands,Belgium,3.5
152,Netherlands,Denmark,0.7
