year,region,technology,carriers,spore,capacity_twh
2050,Lithuania,Battery storage,electricity,328,6.941569547058353e-05
2050,Lithuania,Battery storage,electricity,345,0.0008876556714958
2050,Lithuania,Battery storage,electricity,431,8.74413852041223e-06
2050,Lithuania,Heat storage,heat,0,0.022462296294652302
2050,Lithuania,Heat storage,heat,21,0.0223485376830359
2050,Lithuania,Heat storage,heat,32,0.3425300114099219
2050,Lithuania,Heat storage,heat,77,0.0417524679097752
2050,Lithuania,Heat storage,heat,100,0.2347447033305417
2050,Lithuania,Heat storage,heat,206,0.0220032685714255
2050,Lithuania,Heat storage,heat,255,0.0
2050,Lithuania,Heat storage,heat,263,0.2974415558681846
2050,Lithuania,Heat storage,heat,328,0.0196144273412355
2050,Lithuania,Heat storage,heat,345,0.2596832694134718
2050,Lithuania,Heat storage,heat,431,0.9059388725412899
2050,Lithuania,Hydro storage,electricity,0,0.10177602364532021
2050,Lithuania,Hydro storage,electricity,21,0.10177602364532021
2050,Lithuania,Hydro storage,electricity,32,0.10177602364532021
2050,Lithuania,Hydro storage,electricity,77,0.10177602364532021
2050,Lithuania,Hydro storage,electricity,100,0.10177602364532021
2050,Lithuania,Hydro storage,electricity,206,0.10177602364532021
2050,Lithuania,Hydro storage,electricity,255,0.10177602364532021
2050,Lithuania,Hydro storage,electricity,263,0.10177602364532021
2050,Lithuania,Hydro storage,electricity,328,0.10177602364532021
2050,Lithuania,Hydro storage,electricity,345,0.10177602364532021
2050,Lithuania,Hydro storage,electricity,431,0.10177602364532021
2050,Lithuania,Hydrogen storage,hydrogen,0,0.0001209901971972
2050,Lithuania,Hydrogen storage,hydrogen,21,1.902695085237467e-05
2050,Lithuania,Hydrogen storage,hydrogen,32,0.0051156581695231
2050,Lithuania,Hydrogen storage,hydrogen,77,2.571854248183384e-05
2050,Lithuania,Hydrogen storage,hydrogen,100,0.0033330441232757
2050,Lithuania,Hydrogen storage,hydrogen,206,2.2139705083327904e-05
2050,Lithuania,Hydrogen storage,hydrogen,255,0.0
2050,Lithuania,Hydrogen storage,hydrogen,263,6.508589296869814e-06
2050,Lithuania,Hydrogen storage,hydrogen,328,8.639096424266941e-05
2050,Lithuania,Hydrogen storage,hydrogen,345,0.0042372843625485
2050,Lithuania,Hydrogen storage,hydrogen,431,7.001682751948306e-05
2050,Luxembourg,Battery storage,electricity,0,1.395309873702366e-05
2050,Luxembourg,Battery storage,electricity,21,5.515488330963854e-06
2050,Luxembourg,Battery storage,electricity,32,0.001439899983095
2050,Luxembourg,Battery storage,electricity,77,1.0615578262636769e-05
2050,Luxembourg,Battery storage,electricity,100,0.000716332882043
2050,Luxembourg,Battery storage,electricity,206,2.026746339257728e-06
2050,Luxembourg,Battery storage,electricity,255,0.0
2050,Luxembourg,Battery storage,electricity,263,1.754817909889924e-05
2050,Luxembourg,Battery storage,electricity,328,0.0003522294290629
2050,Luxembourg,Battery storage,electricity,345,0.0050940349150468
2050,Luxembourg,Battery storage,electricity,431,9.951302828716186e-06
2050,Luxembourg,Heat storage,heat,0,0.010899300812736601
2050,Luxembourg,Heat storage,heat,21,0.010615188668101799
2050,Luxembourg,Heat storage,heat,32,0.3383047222019619
2050,Luxembourg,Heat storage,heat,77,0.0113711048501951
2050,Luxembourg,Heat storage,heat,100,0.2286440020845216
2050,Luxembourg,Heat storage,heat,206,0.0103334738643491
2050,Luxembourg,Heat storage,heat,255,0.0
2050,Luxembourg,Heat storage,heat,263,0.0321935320590016
2050,Luxembourg,Heat storage,heat,328,0.0094736880220767
2050,Luxembourg,Heat storage,heat,345,0.2391988432519735
2050,Luxembourg,Heat storage,heat,431,0.0141235662384964
2050,Luxembourg,Hydro storage,electricity,0,0.004478
2050,Luxembourg,Hydro storage,electricity,21,0.004478
2050,Luxembourg,Hydro storage,electricity,32,0.004478
2050,Luxembourg,Hydro storage,electricity,77,0.004478
2050,Luxembourg,Hydro storage,electricity,100,0.004478
2050,Luxembourg,Hydro storage,electricity,206,0.004478
2050,Luxembourg,Hydro storage,electricity,255,0.004478
2050,Luxembourg,Hydro storage,electricity,263,0.004478
2050,Luxembourg,Hydro storage,electricity,328,0.004478
2050,Luxembourg,Hydro storage,electricity,345,0.004478
2050,Luxembourg,Hydro storage,electricity,431,0.004478
2050,Luxembourg,Hydrogen storage,hydrogen,0,3.21238865269583e-05
2050,Luxembourg,Hydrogen storage,hydrogen,21,1.2009575324363543e-05
2050,Luxembourg,Hydrogen storage,hydrogen,32,0.0051521508208208
2050,Luxembourg,Hydrogen storage,hydrogen,77,1.9710000431001662e-05
2050,Luxembourg,Hydrogen storage,hydrogen,100,0.003355611026786
2050,Luxembourg,Hydrogen storage,hydrogen,206,5.18604012626535e-06
2050,Luxembourg,Hydrogen storage,hydrogen,255,0.0
2050,Luxembourg,Hydrogen storage,hydrogen,263,8.223873753257354e-06
2050,Luxembourg,Hydrogen storage,hydrogen,328,5.19810516954551e-05
2050,Luxembourg,Hydrogen storage,hydrogen,345,0.0105546792939727
2050,Luxembourg,Hydrogen storage,hydrogen,431,6.141612347932218e-05
2050,Montenegro,Battery storage,electricity,0,2.4356378607384734e-05
2050,Montenegro,Battery storage,electricity,21,7.923552158818493e-06
2050,Montenegro,Battery storage,electricity,32,0.001948406143679
2050,Montenegro,Battery storage,electricity,77,3.020356670812261e-05
2050,Montenegro,Battery storage,electricity,100,0.0008461299783216
2050,Montenegro,Battery storage,electricity,206,1.4818884049150444e-06
2050,Montenegro,Battery storage,electricity,255,0.0
2050,Montenegro,Battery storage,electricity,263,1.0927101201019064e-05
2050,Montenegro,Battery storage,electricity,328,0.0001967657511671
2050,Montenegro,Battery storage,electricity,345,0.0017241642672296
2050,Montenegro,Battery storage,electricity,431,1.160815284423196e-05
2050,Montenegro,Heat storage,heat,0,0.0025340595188536753
2050,Montenegro,Heat storage,heat,21,0.002546229843024274
2050,Montenegro,Heat storage,heat,32,0.2654868832105545
2050,Montenegro,Heat storage,heat,77,0.002714836793391362
2050,Montenegro,Heat storage,heat,100,0.19199517113964631
2050,Montenegro,Heat storage,heat,206,0.002460208447580196
2050,Montenegro,Heat storage,heat,255,0.0
2050,Montenegro,Heat storage,heat,263,0.026229377338593172
2050,Montenegro,Heat storage,heat,328,0.0030548621378530625
2050,Montenegro,Heat storage,heat,345,0.1971422720798675
2050,Montenegro,Heat storage,heat,431,0.0044619900404268996
2050,Montenegro,Hydro storage,electricity,0,0.354748103343465
2050,Montenegro,Hydro storage,electricity,21,0.354748103343465
2050,Montenegro,Hydro storage,electricity,32,0.354748103343465
2050,Montenegro,Hydro storage,electricity,77,0.354748103343465
2050,Montenegro,Hydro storage,electricity,100,0.354748103343465
2050,Montenegro,Hydro storage,electricity,206,0.354748103343465
2050,Montenegro,Hydro storage,electricity,255,0.354748103343465
2050,Montenegro,Hydro storage,electricity,263,0.354748103343465
2050,Montenegro,Hydro storage,electricity,328,0.354748103343465
2050,Montenegro,Hydro storage,electricity,345,0.354748103343465
2050,Montenegro,Hydro storage,electricity,431,0.354748103343465
2050,Montenegro,Hydrogen storage,hydrogen,0,4.909583355119086e-05
2050,Montenegro,Hydrogen storage,hydrogen,21,1.4942882110498997e-05
2050,Montenegro,Hydrogen storage,hydrogen,32,0.0049055409295459
2050,Montenegro,Hydrogen storage,hydrogen,77,2.340646990939312e-05
2050,Montenegro,Hydrogen storage,hydrogen,100,0.0033785723128543
2050,Montenegro,Hydrogen storage,hydrogen,206,2.6507246879455744e-06
2050,Montenegro,Hydrogen storage,hydrogen,255,0.0
2050,Montenegro,Hydrogen storage,hydrogen,263,2.9792009419902543e-05
2050,Montenegro,Hydrogen storage,hydrogen,328,4.965172714665552e-05
2050,Montenegro,Hydrogen storage,hydrogen,345,0.0040919535442497
2050,Montenegro,Hydrogen storage,hydrogen,431,4.7224019422078414e-05
2050,Netherlands,Battery storage,electricity,0,1.629280307243333e-05
2050,Netherlands,Battery storage,electricity,21,5.470662493264557e-06
2050,Netherlands,Battery storage,electricity,32,0.0014078936455947
2050,Netherlands,Battery storage,electricity,77,1.1443799542131369e-05
2050,Netherlands,Battery storage,electricity,100,0.0007121845595252
2050,Netherlands,Battery storage,electricity,206,1.7794167372604335e-06
2050,Netherlands,Battery storage,electricity,255,0.0
2050,Netherlands,Battery storage,electricity,263,4.243122051832795e-05
2050,Netherlands,Battery storage,electricity,328,0.0003187527418595
2050,Netherlands,Battery storage,electricity,345,0.0101864634469477
2050,Netherlands,Battery storage,electricity,431,9.73187366663048e-06
2050,Netherlands,Heat storage,heat,0,0.200793809271072
2050,Netherlands,Heat storage,heat,21,0.19231941441261538
2050,Netherlands,Heat storage,heat,32,0.3453413296325658
2050,Netherlands,Heat storage,heat,77,0.1873879968696015
2050,Netherlands,Heat storage,heat,100,0.2461692303242011
2050,Netherlands,Heat storage,heat,206,0.18630657249740368
2050,Netherlands,Heat storage,heat,255,0.0
2050,Netherlands,Heat storage,heat,263,0.26801472779804897
2050,Netherlands,Heat storage,heat,328,0.1820866371936189
2050,Netherlands,Heat storage,heat,345,0.3845045161202107
2050,Netherlands,Heat storage,heat,431,0.2841734969945303
2050,Netherlands,Hydrogen storage,hydrogen,0,3.120228040805495e-05
2050,Netherlands,Hydrogen storage,hydrogen,21,9.350513992023362e-06
2050,Netherlands,Hydrogen storage,hydrogen,32,0.004507841351704
2050,Netherlands,Hydrogen storage,hydrogen,77,1.202302863327888e-05
2050,Netherlands,Hydrogen storage,hydrogen,100,0.00334528738002
2050,Netherlands,Hydrogen storage,hydrogen,206,1.447396179252659e-06
2050,Netherlands,Hydrogen storage,hydrogen,255,0.0
2050,Netherlands,Hydrogen storage,hydrogen,263,7.533688126080016e-06
2050,Netherlands,Hydrogen storage,hydrogen,328,5.242967557266846e-05
2050,Netherlands,Hydrogen storage,hydrogen,345,0.0051217552515092
2050,Netherlands,Hydrogen storage,hydrogen,431,4.182164793444943e-05
2050,Netherlands,Methane storage,methane,0,130.78390000000002
2050,Netherlands,Methane storage,methane,21,130.78390000000002
2050,Netherlands,Methane storage,methane,32,130.78390000000002
2050,Netherlands,Methane storage,methane,77,130.78390000000002
2050,Netherlands,Methane storage,methane,100,130.78390000000002
2050,Netherlands,Methane storage,methane,206,130.78390000000002
2050,Netherlands,Methane storage,methane,255,130.78390000000002
2050,Netherlands,Methane storage,methane,263,130.78390000000002
2050,Netherlands,Methane storage,methane,328,130.78390000000002
2050,Netherlands,Methane storage,methane,345,130.78390000000002
2050,Netherlands,Methane storage,methane,431,130.78390000000002
2050,North Macedonia,Battery storage,electricity,0,2.0774647237062663e-05
2050,North Macedonia,Battery storage,electricity,21,7.514161118527386e-06
2050,North Macedonia,Battery storage,electricity,32,0.0019887523608419
2050,North Macedonia,Battery storage,electricity,77,5.409837835406607e-05
2050,North Macedonia,Battery storage,electricity,100,0.0008717543835696
2050,North Macedonia,Battery storage,electricity,206,1.4462349697672756e-06
2050,North Macedonia,Battery storage,electricity,255,0.0
2050,North Macedonia,Battery storage,electricity,263,1.655526183247357e-05
2050,North Macedonia,Battery storage,electricity,328,0.0003610609708998
2050,North Macedonia,Battery storage,electricity,345,0.0021457409742745
2050,North Macedonia,Battery storage,electricity,431,1.327100687012603e-05
2050,North Macedonia,Heat storage,heat,0,0.0059219879873331
2050,North Macedonia,Heat storage,heat,21,0.0059975889248646
2050,North Macedonia,Heat storage,heat,32,0.26874180424368366
2050,North Macedonia,Heat storage,heat,77,0.0066087456536913
2050,North Macedonia,Heat storage,heat,100,0.19764017928132838
2050,North Macedonia,Heat storage,heat,206,0.005835450785281701
2050,North Macedonia,Heat storage,heat,255,0.0
2050,North Macedonia,Heat storage,heat,263,0.007217247198366425
2050,North Macedonia,Heat storage,heat,328,0.0055899920953874
2050,North Macedonia,Heat storage,heat,345,0.20336006448972652
2050,North Macedonia,Heat storage,heat,431,0.0139445561461176
2050,North Macedonia,Hydro storage,electricity,0,0.4044379665024631
2050,North Macedonia,Hydro storage,electricity,21,0.4044379665024631
2050,North Macedonia,Hydro storage,electricity,32,0.4044379665024631
2050,North Macedonia,Hydro storage,electricity,77,0.4044379665024631
2050,North Macedonia,Hydro storage,electricity,100,0.4044379665024631
2050,North Macedonia,Hydro storage,electricity,206,0.4044379665024631
2050,North Macedonia,Hydro storage,electricity,255,0.4044379665024631
2050,North Macedonia,Hydro storage,electricity,263,0.4044379665024631
2050,North Macedonia,Hydro storage,electricity,328,0.4044379665024631
2050,North Macedonia,Hydro storage,electricity,345,0.4044379665024631
2050,North Macedonia,Hydro storage,electricity,431,0.4044379665024631
2050,North Macedonia,Hydrogen storage,hydrogen,0,9.316665925388196e-05
2050,North Macedonia,Hydrogen storage,hydrogen,21,1.236250449911248e-05
2050,North Macedonia,Hydrogen storage,hydrogen,32,0.0050001323974292
2050,North Macedonia,Hydrogen storage,hydrogen,77,2.476002988424424e-05
2050,North Macedonia,Hydrogen storage,hydrogen,100,0.0033901489764332
2050,North Macedonia,Hydrogen storage,hydrogen,206,4.468512060748673e-06
2050,North Macedonia,Hydrogen storage,hydrogen,255,0.0
2050,North Macedonia,Hydrogen storage,hydrogen,263,3.346282388226757e-05
2050,North Macedonia,Hydrogen storage,hydrogen,328,7.770681919521701e-05
2050,North Macedonia,Hydrogen storage,hydrogen,345,0.0040915378610446
2050,North Macedonia,Hydrogen storage,hydrogen,431,0.0045743892488745
2050,Norway,Battery storage,electricity,0,9.871132638797418e-05
2050,Norway,Battery storage,electricity,21,2.0755794328842868e-05
2050,Norway,Battery storage,electricity,32,0.0045174165772141
2050,Norway,Battery storage,electricity,77,2.4708496069466976e-05
2050,Norway,Battery storage,electricity,100,0.0039002583683039
2050,Norway,Battery storage,electricity,206,0.0
2050,Norway,Battery storage,electricity,255,0.0
2050,Norway,Battery storage,electricity,263,2.15005288807849e-05
2050,Norway,Battery storage,electricity,328,0.0003952751549034174
2050,Norway,Battery storage,electricity,345,0.0049389855183539
2050,Norway,Battery storage,electricity,431,5.49039880469807e-05
2050,Norway,Heat storage,heat,0,0.057092465416572195
2050,Norway,Heat storage,heat,21,0.05103062014718317
2050,Norway,Heat storage,heat,32,2.373924724049763
2050,Norway,Heat storage,heat,77,0.050849597629979856
2050,Norway,Heat storage,heat,100,1.606538236487457
2050,Norway,Heat storage,heat,206,0.05055424785723249
2050,Norway,Heat storage,heat,255,0.0
2050,Norway,Heat storage,heat,263,0.137355218074766
2050,Norway,Heat storage,heat,328,0.057543628506782664
2050,Norway,Heat storage,heat,345,1.682792733085181
2050,Norway,Heat storage,heat,431,1.66940994255334
2050,Norway,Hydro storage,electricity,0,49.658443950000006
2050,Norway,Hydro storage,electricity,21,49.658443950000006
2050,Norway,Hydro storage,electricity,32,49.658443950000006
2050,Norway,Hydro storage,electricity,77,49.658443950000006
2050,Norway,Hydro storage,electricity,100,49.658443950000006
2050,Norway,Hydro storage,electricity,206,49.658443950000006
2050,Norway,Hydro storage,electricity,255,49.658443950000006
2050,Norway,Hydro storage,electricity,263,49.658443950000006
2050,Norway,Hydro storage,electricity,328,49.658443950000006
2050,Norway,Hydro storage,electricity,345,49.658443950000006
2050,Norway,Hydro storage,electricity,431,49.658443950000006
2050,Norway,Hydrogen storage,hydrogen,0,0.00031770328960568125
2050,Norway,Hydrogen storage,hydrogen,21,7.411858141147407e-05
2050,Norway,Hydrogen storage,hydrogen,32,0.030110104989301903
2050,Norway,Hydrogen storage,hydrogen,77,0.00012329607679765464
2050,Norway,Hydrogen storage,hydrogen,100,0.023149077101808
2050,Norway,Hydrogen storage,hydrogen,206,1.1613568974072374e-05
2050,Norway,Hydrogen storage,hydrogen,255,0.0
2050,Norway,Hydrogen storage,hydrogen,263,4.288311802704593e-05
2050,Norway,Hydrogen storage,hydrogen,328,0.00041888578904214393
2050,Norway,Hydrogen storage,hydrogen,345,0.0258574550601441
2050,Norway,Hydrogen storage,hydrogen,431,0.00029861768514689055
2050,Poland,Battery storage,electricity,0,7.354881769710219e-05
2050,Poland,Battery storage,electricity,21,2.2238909806417195e-05
2050,Poland,Battery storage,electricity,32,0.006862844479152599
2050,Poland,Battery storage,electricity,77,6.863209098283066e-05
2050,Poland,Battery storage,electricity,100,0.0034463946025618
2050,Poland,Battery storage,electricity,206,8.737744682018608e-06
2050,Poland,Battery storage,electricity,255,0.0
2050,Poland,Battery storage,electricity,263,0.00011123338848416364
2050,Poland,Battery storage,electricity,328,0.0007774735846837
2050,Poland,Battery storage,electricity,345,0.024686774787544802
2050,Poland,Battery storage,electricity,431,4.81878307161034e-05
2050,Poland,Heat storage,heat,0,0.28069328467962706
2050,Poland,Heat storage,heat,21,0.2787468159407877
2050,Poland,Heat storage,heat,32,1.7165519727862426
2050,Poland,Heat storage,heat,77,0.4086769370582418
2050,Poland,Heat storage,heat,100,1.167805132202222
2050,Poland,Heat storage,heat,206,0.309225410271212
2050,Poland,Heat storage,heat,255,0.0
2050,Poland,Heat storage,heat,263,4.245694892071721
2050,Poland,Heat storage,heat,328,0.2651284414222676
2050,Poland,Heat storage,heat,345,1.8355779675487782
2050,Poland,Heat storage,heat,431,29.5526980702626
2050,Poland,Hydro storage,electricity,0,0.01838025893104384
2050,Poland,Hydro storage,electricity,21,0.01838025893104384
2050,Poland,Hydro storage,electricity,32,0.01838025893104384
2050,Poland,Hydro storage,electricity,77,0.01838025893104384
2050,Poland,Hydro storage,electricity,100,0.01838025893104384
2050,Poland,Hydro storage,electricity,206,0.01838025893104384
2050,Poland,Hydro storage,electricity,255,0.01838025893104384
2050,Poland,Hydro storage,electricity,263,0.01838025893104384
2050,Poland,Hydro storage,electricity,328,0.01838025893104384
2050,Poland,Hydro storage,electricity,345,0.01838025893104384
2050,Poland,Hydro storage,electricity,431,0.01838025893104384
2050,Poland,Hydrogen storage,hydrogen,0,0.00015799624356558115
2050,Poland,Hydrogen storage,hydrogen,21,4.7282884242600445e-05
2050,Poland,Hydrogen storage,hydrogen,32,0.0220128433548968
2050,Poland,Hydrogen storage,hydrogen,77,5.823210874499479e-05
2050,Poland,Hydrogen storage,hydrogen,100,0.0166075541802858
2050,Poland,Hydrogen storage,hydrogen,206,7.0793902634580545e-06
2050,Poland,Hydrogen storage,hydrogen,255,0.0
2050,Poland,Hydrogen storage,hydrogen,263,3.9202649159400735e-05
2050,Poland,Hydrogen storage,hydrogen,328,0.000396770002474156
2050,Poland,Hydrogen storage,hydrogen,345,0.0226119056084918
2050,Poland,Hydrogen storage,hydrogen,431,0.00020589721547232853
2050,Poland,Methane storage,methane,0,46.5186998875
2050,Poland,Methane storage,methane,21,46.5186998875
2050,Poland,Methane storage,methane,32,46.5186998875
2050,Poland,Methane storage,methane,77,46.5186998875
2050,Poland,Methane storage,methane,100,46.5186998875
2050,Poland,Methane storage,methane,206,46.5186998875
2050,Poland,Methane storage,methane,255,46.5186998875
2050,Poland,Methane storage,methane,263,46.5186998875
2050,Poland,Methane storage,methane,328,46.5186998875
2050,Poland,Methane storage,methane,345,46.5186998875
2050,Poland,Methane storage,methane,431,46.5186998875
2050,Portugal,Battery storage,electricity,0,2.4304815883290395e-05
2050,Portugal,Battery storage,electricity,21,4.762815030168343e-06
2050,Portugal,Battery storage,electricity,32,0.0023339668839445
2050,Portugal,Battery storage,electricity,77,9.181329535176779e-06
2050,Portugal,Battery storage,electricity,100,0.0020681054418186
2050,Portugal,Battery storage,electricity,206,0.0
2050,Portugal,Battery storage,electricity,255,0.0
2050,Portugal,Battery storage,electricity,263,4.6505489211902016e-05
2050,Portugal,Battery storage,electricity,328,0.0007245464119136
2050,Portugal,Battery storage,electricity,345,0.0032778769043156
2050,Portugal,Battery storage,electricity,431,2.4675642143358327e-05
2050,Portugal,Heat storage,heat,0,0.0314035993185096
2050,Portugal,Heat storage,heat,21,0.0324983454353856
2050,Portugal,Heat storage,heat,32,0.6766922580369777
2050,Portugal,Heat storage,heat,77,0.0323760158667891
2050,Portugal,Heat storage,heat,100,0.5015297958936585
2050,Portugal,Heat storage,heat,206,0.032903146751063095
2050,Portugal,Heat storage,heat,255,0.0
2050,Portugal,Heat storage,heat,263,0.0327209038580403
2050,Portugal,Heat storage,heat,328,0.030340165588976897
2050,Portugal,Heat storage,heat,345,0.4827849413623798
2050,Portugal,Heat storage,heat,431,0.0782487331354217
2050,Portugal,Hydro storage,electricity,0,2.328354216739319
2050,Portugal,Hydro storage,electricity,21,2.328354216739319
2050,Portugal,Hydro storage,electricity,32,2.328354216739319
2050,Portugal,Hydro storage,electricity,77,2.328354216739319
2050,Portugal,Hydro storage,electricity,100,2.328354216739319
2050,Portugal,Hydro storage,electricity,206,2.328354216739319
2050,Portugal,Hydro storage,electricity,255,2.328354216739319
2050,Portugal,Hydro storage,electricity,263,2.328354216739319
2050,Portugal,Hydro storage,electricity,328,2.328354216739319
2050,Portugal,Hydro storage,electricity,345,2.328354216739319
2050,Portugal,Hydro storage,electricity,431,2.328354216739319
2050,Portugal,Hydrogen storage,hydrogen,0,6.576857198691382e-05
2050,Portugal,Hydrogen storage,hydrogen,21,1.9229072743837692e-05
2050,Portugal,Hydrogen storage,hydrogen,32,0.0088089384206314
2050,Portugal,Hydrogen storage,hydrogen,77,2.3678535335966673e-05
2050,Portugal,Hydrogen storage,hydrogen,100,0.0070611705654778
2050,Portugal,Hydrogen storage,hydrogen,206,2.9017130847311065e-06
2050,Portugal,Hydrogen storage,hydrogen,255,0.0
2050,Portugal,Hydrogen storage,hydrogen,263,0.12549020501547842
2050,Portugal,Hydrogen storage,hydrogen,328,0.00010285673805904708
2050,Portugal,Hydrogen storage,hydrogen,345,0.0086829384697252
2050,Portugal,Hydrogen storage,hydrogen,431,8.767117806970099e-05
2050,Portugal,Methane storage,methane,0,3.57
2050,Portugal,Methane storage,methane,21,3.57
2050,Portugal,Methane storage,methane,32,3.57
2050,Portugal,Methane storage,methane,77,3.57
2050,Portugal,Methane storage,methane,100,3.57
2050,Portugal,Methane storage,methane,206,3.57
2050,Portugal,Methane storage,methane,255,3.57
2050,Portugal,Methane storage,methane,263,3.57
2050,Portugal,Methane storage,methane,328,3.57
2050,Portugal,Methane storage,methane,345,3.57
2050,Portugal,Methane storage,methane,431,3.57
2050,Romania,Battery storage,electricity,0,5.4637115761671854e-05
2050,Romania,Battery storage,electricity,21,1.9506799611650557e-05
2050,Romania,Battery storage,electricity,32,0.0048855663309866
2050,Romania,Battery storage,electricity,77,4.80972495732617e-05
2050,Romania,Battery storage,electricity,100,0.0023994523532126
2050,Romania,Battery storage,electricity,206,0.025418539162455997
2050,Romania,Battery storage,electricity,255,0.0
2050,Romania,Battery storage,electricity,263,2.046948315379371e-05
2050,Romania,Battery storage,electricity,328,0.0149487058078026
2050,Romania,Battery storage,electricity,345,0.0045147895375869
2050,Romania,Battery storage,electricity,431,3.2781171796928466e-05
2050,Romania,Heat storage,heat,0,0.13002232759809149
2050,Romania,Heat storage,heat,21,0.116340093326806
2050,Romania,Heat storage,heat,32,1.0166376392014287
2050,Romania,Heat storage,heat,77,0.1938688532221532
2050,Romania,Heat storage,heat,100,0.7027485949232342
2050,Romania,Heat storage,heat,206,0.1220355399512484
2050,Romania,Heat storage,heat,255,0.0
2050,Romania,Heat storage,heat,263,0.343654815898155
2050,Romania,Heat storage,heat,328,0.105515688915445
2050,Romania,Heat storage,heat,345,0.7445115301994835
2050,Romania,Heat storage,heat,431,9.014422782764857
2050,Romania,Hydro storage,electricity,0,4.7501015124992625
2050,Romania,Hydro storage,electricity,21,4.7501015124992625
2050,Romania,Hydro storage,electricity,32,4.7501015124992625
2050,Romania,Hydro storage,electricity,77,4.7501015124992625
2050,Romania,Hydro storage,electricity,100,4.7501015124992625
2050,Romania,Hydro storage,electricity,206,4.7501015124992625
2050,Romania,Hydro storage,electricity,255,4.7501015124992625
2050,Romania,Hydro storage,electricity,263,4.7501015124992625
2050,Romania,Hydro storage,electricity,328,4.7501015124992625
2050,Romania,Hydro storage,electricity,345,4.7501015124992625
2050,Romania,Hydro storage,electricity,431,4.7501015124992625
2050,Romania,Hydrogen storage,hydrogen,0,9.405568787271106e-05
2050,Romania,Hydrogen storage,hydrogen,21,2.832307530438646e-05
2050,Romania,Hydrogen storage,hydrogen,32,0.0132929170479026
2050,Romania,Hydrogen storage,hydrogen,77,3.596198516420557e-05
2050,Romania,Hydrogen storage,hydrogen,100,0.010232356890306899
2050,Romania,Hydrogen storage,hydrogen,206,4.392783646442905e-06
2050,Romania,Hydrogen storage,hydrogen,255,0.0
2050,Romania,Hydrogen storage,hydrogen,263,4.449599987346594e-05
2050,Romania,Hydrogen storage,hydrogen,328,0.00015003077353050283
2050,Romania,Hydrogen storage,hydrogen,345,0.0119875354906041
2050,Romania,Hydrogen storage,hydrogen,431,0.00012331445263683114
2050,Romania,Methane storage,methane,0,46.13215000000001
2050,Romania,Methane storage,methane,21,46.13215000000001
2050,Romania,Methane storage,methane,32,46.13215000000001
2050,Romania,Methane storage,methane,77,46.13215000000001
2050,Romania,Methane storage,methane,100,46.13215000000001
2050,Romania,Methane storage,methane,206,46.13215000000001
2050,Romania,Methane storage,methane,255,46.13215000000001
2050,Romania,Methane storage,methane,263,46.13215000000001
2050,Romania,Methane storage,methane,328,46.13215000000001
2050,Romania,Methane storage,methane,345,46.13215000000001
2050,Romania,Methane storage,methane,431,46.13215000000001
2050,Serbia,Battery storage,electricity,0,1.826434236260933e-05
2050,Serbia,Battery storage,electricity,21,7.527629664778596e-06
2050,Serbia,Battery storage,electricity,32,0.0017376892567656
2050,Serbia,Battery storage,electricity,77,2.25837775184134e-05
2050,Serbia,Battery storage,electricity,100,0.0008114206651204
2050,Serbia,Battery storage,electricity,206,2.376277410594476e-06
2050,Serbia,Battery storage,electricity,255,0.0
2050,Serbia,Battery storage,electricity,263,9.749630217832726e-06
2050,Serbia,Battery storage,electricity,328,0.0002041631621217
2050,Serbia,Battery storage,electricity,345,0.0015645476284256
2050,Serbia,Battery storage,electricity,431,1.1238994174871831e-05
2050,Serbia,Heat storage,heat,0,0.038978706793718794
2050,Serbia,Heat storage,heat,21,0.0394442145313841
2050,Serbia,Heat storage,heat,32,0.33691378031833524
2050,Serbia,Heat storage,heat,77,0.0593037930015929
2050,Serbia,Heat storage,heat,100,0.2331753790655157
2050,Serbia,Heat storage,heat,206,0.038349776910130695
2050,Serbia,Heat storage,heat,255,0.0
2050,Serbia,Heat storage,heat,263,0.09312784127764559
2050,Serbia,Heat storage,heat,328,0.036834510201066296
2050,Serbia,Heat storage,heat,345,0.2489315349215427
2050,Serbia,Heat storage,heat,431,7.628907818338073
2050,Serbia,Hydro storage,electricity,0,0.7904608362802915
2050,Serbia,Hydro storage,electricity,21,0.7904608362802915
2050,Serbia,Hydro storage,electricity,32,0.7904608362802915
2050,Serbia,Hydro storage,electricity,77,0.7904608362802915
2050,Serbia,Hydro storage,electricity,100,0.7904608362802915
2050,Serbia,Hydro storage,electricity,206,0.7904608362802915
2050,Serbia,Hydro storage,electricity,255,0.7904608362802915
2050,Serbia,Hydro storage,electricity,263,0.7904608362802915
2050,Serbia,Hydro storage,electricity,328,0.7904608362802915
2050,Serbia,Hydro storage,electricity,345,0.7904608362802915
2050,Serbia,Hydro storage,electricity,431,0.7904608362802915
2050,Serbia,Hydrogen storage,hydrogen,0,3.136665545462685e-05
2050,Serbia,Hydrogen storage,hydrogen,21,9.372046958124297e-06
2050,Serbia,Hydrogen storage,hydrogen,32,0.0043952231486672
2050,Serbia,Hydrogen storage,hydrogen,77,1.1965549411741155e-05
2050,Serbia,Hydrogen storage,hydrogen,100,0.0033627739155302
2050,Serbia,Hydrogen storage,hydrogen,206,1.4443891102620144e-06
2050,Serbia,Hydrogen storage,hydrogen,255,0.0
2050,Serbia,Hydrogen storage,hydrogen,263,2.342289763337037e-05
2050,Serbia,Hydrogen storage,hydrogen,328,8.28459394569372e-05
